game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_raw,expected_total,momentum_unit,rpmi_short,rpmi_long,rpmi_accel,rpmi_delta,pve_volatility,consistency,consistency_win,consistency_loss,games_played,games_in_window,avg_pve_window,wins_window,losses_window,win_rate_window
22500225,2025-11-13 00:00:00+00:00,1610612761,Toronto Raptors,1610612739,Cleveland Cavaliers,A,13,Cleveland,Brooklyn,3,6,45.2,2,405.4,2,47.9,Elevated,-7.72,20.72,-2.51,-0.73,-4.5,-1.44,-9.17,-7.72,1.968776606150638,,,,0.72,14.91,0.502,0.601,0.63,12.0,10.0,7.5,6.0,4.0,0.6
22500230,2025-11-15 00:00:00+00:00,1610612761,Toronto Raptors,1610612754,Indiana Pacers,A,18,Indianapolis,Cleveland,3,6,45.2,2,263.0,1,44.3,Elevated,10.2,7.8,17.92,3.0,-4.5,-1.33,15.09,10.2,1.65270670596199,,,,0.55,11.33,0.57,0.606,0.923,13.0,10.0,10.45,7.0,3.0,0.7
22500245,2025-11-17 00:00:00+00:00,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,H,2,Toronto,Indianapolis,3,6,45.2,2,440.3,2,47.9,Elevated,9.56,-7.56,8.15,1.85,4.5,-1.44,13.06,9.56,0.3612851647540882,,,,-0.59,12.18,0.552,0.558,,14.0,10.0,9.74,8.0,2.0,0.8
22500258,2025-11-19 00:00:00+00:00,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,A,9,Philadelphia,Toronto,3,6,45.2,2,337.3,2,47.9,Elevated,-3.63,12.63,2.03,0.16,-4.5,-1.44,-3.74,-3.63,1.8518890705529647,,,,0.26,11.67,0.562,0.572,,15.0,10.0,11.08,9.0,1.0,0.9
22500050,2025-11-21 00:00:00+00:00,1610612761,Toronto Raptors,1610612764,Washington Wizards,H,30,Toronto,Philadelphia,3,7,52.2,2,337.3,2,54.2,High,11.77,18.23,21.29,3.57,4.5,-1.63,27.74,11.77,1.949136690398526,,,,0.33,11.42,0.568,0.577,,16.0,10.0,10.76,9.0,1.0,0.9
22500279,2025-11-23 00:00:00+00:00,1610612761,Toronto Raptors,1610612751,Brooklyn Nets,H,10,Toronto,Toronto,3,6,45.2,2,0.0,1,44.3,Elevated,11.42,-1.42,16.21,2.84,4.5,-1.33,22.22,11.42,0.8589467936074024,,,,-0.26,11.98,0.556,0.56,,17.0,10.0,9.42,9.0,1.0,0.9
22500284,2025-11-24 00:00:00+00:00,1610612761,Toronto Raptors,1610612739,Cleveland Cavaliers,H,11,Toronto,Toronto,4,7,75.0,1,0.0,1,87.0,Critical,2.27,8.73,0.32,0.08,4.5,-2.61,2.29,2.27,1.7028951489525492,,,,0.07,9.2,0.62,0.625,,18.0,10.0,7.04,9.0,1.0,0.9
22500063,2025-11-26 00:00:00+00:00,1610612761,Toronto Raptors,1610612754,Indiana Pacers,H,2,Toronto,Toronto,4,7,75.0,2,0.0,1,71.1,Critical,11.66,-9.66,19.69,3.33,4.5,-2.13,25.39,11.66,0.2530587511673705,,,,-0.62,10.04,0.599,0.595,,19.0,10.0,4.62,9.0,1.0,0.9
22500294,2025-11-29 00:00:00+00:00,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,A,-7,Charlotte,Toronto,3,7,52.2,3,586.8,2,47.0,Elevated,9.38,-16.38,14.62,3.88,-4.5,-1.41,12.59,9.38,-1.9271924587643128,,,,-1.44,11.7,0.562,0.595,,20.0,10.0,3.31,9.0,1.0,0.9
22500303,2025-11-30 00:00:00+00:00,1610612761,Toronto Raptors,1610612752,New York Knicks,A,-22,New York,Charlotte,4,7,75.0,1,533.3,2,97.0,Critical,-7.75,-3.56,-1.8,0.0,-4.5,-2.91,-9.21,-7.75,-1.3416858719854663,,,,-0.67,11.85,0.559,0.585,,21.0,10.0,2.95,8.0,2.0,0.8
22500319,2025-12-02 00:00:00+00:00,1610612761,Toronto Raptors,1610612757,Portland Trail Blazers,H,3,Toronto,New York,3,7,52.2,2,340.4,2,54.2,High,11.03,-8.03,13.44,2.67,4.5,-1.63,18.99,11.03,0.3342894036965335,,,,0.67,10.62,0.586,0.601,,22.0,10.0,0.08,8.0,2.0,0.8
22500336,2025-12-04 00:00:00+00:00,1610612761,Toronto Raptors,1610612747,Los Angeles Lakers,H,-3,Toronto,Toronto,3,7,52.2,2,0.0,1,50.6,High,-3.02,0.02,-4.91,-1.16,4.5,-1.52,-3.09,-3.02,-0.2990000003333332,,,,0.34,10.3,0.593,0.59,0.681,23.0,10.0,-0.7,7.0,3.0,0.7
22500344,2025-12-05 00:00:00+00:00,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,H,-25,Toronto,Toronto,4,8,82.0,1,0.0,1,94.0,Critical,9.13,-8.53,8.18,2.11,4.5,-2.82,11.98,9.13,-1.6926334915614625,,,,-0.63,10.37,0.591,0.589,0.709,24.0,10.0,-0.8,6.0,4.0,0.6
22500358,2025-12-07 00:00:00+00:00,1610612761,Toronto Raptors,1610612738,Boston Celtics,H,-8,Toronto,Toronto,4,8,82.0,2,0.0,1,77.4,Critical,-7.12,-0.88,-9.12,-1.25,4.5,-2.32,-8.2,-7.12,-1.0877735441105711,,,,-0.27,9.36,0.616,0.587,0.713,25.0,10.0,-2.15,5.0,5.0,0.5
22501202,2025-12-09 00:00:00+00:00,1610612761,Toronto Raptors,1610612752,New York Knicks,H,-16,Toronto,Toronto,4,7,75.0,2,0.0,1,71.1,Critical,-8.41,-1.9,-11.6,-1.2,4.5,-2.13,-10.43,-8.41,-1.1877462058682853,,,,-0.08,6.49,0.698,0.675,0.724,26.0,10.0,-4.16,4.0,6.0,0.4
22501227,2025-12-15 00:00:00+00:00,1610612761,Toronto Raptors,1610612748,Miami Heat,A,10,Miami,Toronto,1,5,18.8,6,1235.0,3,15.4,Low,7.85,2.15,10.88,3.46,-4.5,-0.46,9.38,7.85,1.2117473368635212,,,,1.27,6.72,0.69,0.666,0.724,27.0,10.0,-3.8,4.0,6.0,0.4
22500374,2025-12-18 00:00:00+00:00,1610612761,Toronto Raptors,1610612749,Milwaukee Bucks,A,6,Milwaukee,Miami,1,5,18.8,3,1270.2,3,24.0,Low,9.35,-3.35,16.19,1.56,-4.5,-0.72,12.52,9.35,0.6769936815940951,,,,0.51,5.3,0.739,0.766,0.724,28.0,10.0,-5.01,4.0,6.0,0.4
22500388,2025-12-20 00:00:00+00:00,1610612761,Toronto Raptors,1610612738,Boston Celtics,H,-16,Toronto,Milwaukee,2,4,10.0,2,430.8,2,16.2,Low,3.84,-4.96,-0.68,0.64,4.5,-0.49,3.98,3.84,-1.4589655575033786,,,,-0.84,5.07,0.747,0.783,0.739,29.0,10.0,-4.54,3.0,7.0,0.3
22500397,2025-12-21 00:00:00+00:00,1610612761,Toronto Raptors,1610612751,Brooklyn Nets,A,-15,Brooklyn,Toronto,3,5,38.2,1,344.0,2,60.2,High,8.13,-5.78,12.69,3.52,-4.5,-1.81,9.9,8.13,-1.5212102688042373,,,,-0.83,3.27,0.821,0.783,0.843,30.0,10.0,-3.48,3.0,7.0,0.3
22500414,2025-12-23 00:00:00+00:00,1610612761,Toronto Raptors,1610612748,Miami Heat,A,21,Miami,Brooklyn,3,5,38.2,2,1089.6,3,45.2,Elevated,-4.14,25.14,1.13,0.4,-4.5,-1.36,-4.32,-4.14,1.9869814934138716,,,,1.37,9.19,0.62,0.541,0.833,31.0,10.0,-0.61,4.0,6.0,0.4
22500425,2025-12-26 00:00:00+00:00,1610612761,Toronto Raptors,1610612764,Washington Wizards,A,-21,Washington,Miami,3,5,38.2,3,924.8,3,39.2,Elevated,9.47,-7.62,16.57,1.93,-4.5,-1.18,12.82,9.47,-1.6422534917829936,,,,-0.65,9.15,0.621,0.549,0.828,32.0,10.0,-0.57,3.0,7.0,0.3
22500441,2025-12-28 00:00:00+00:00,1610612761,Toronto Raptors,1610612744,Golden State Warriors,H,14,Toronto,Washington,3,6,45.2,2,350.0,2,47.9,Elevated,3.97,10.03,0.67,0.4,4.5,-1.44,4.13,3.97,1.7628512031301224,,,,1.08,9.69,0.607,0.583,0.843,33.0,10.0,0.43,4.0,6.0,0.4
22500451,2025-12-29 00:00:00+00:00,1610612761,Toronto Raptors,1610612753,Orlando Magic,H,1,Toronto,Toronto,3,7,52.2,1,0.0,1,64.2,High,4.42,-3.42,1.47,0.6,4.5,-1.93,4.64,4.42,0.6707382591246462,,,,-0.02,9.34,0.616,0.583,0.857,34.0,10.0,0.94,5.0,5.0,0.5
22500468,2025-12-31 00:00:00+00:00,1610612761,Toronto Raptors,1610612743,Denver Nuggets,H,-3,Toronto,Toronto,3,7,52.2,2,0.0,1,50.6,High,5.45,-8.45,2.1,0.8,4.5,-1.52,5.88,5.45,-1.688448319752505,,,,-0.98,9.75,0.606,0.583,0.868,35.0,10.0,0.18,5.0,5.0,0.5
22500488,2026-01-03 00:00:00+00:00,1610612761,Toronto Raptors,1610612737,Atlanta Hawks,H,17,Toronto,Toronto,3,7,52.2,3,0.0,1,43.8,Elevated,6.0,11.0,2.6,0.8,4.5,-1.31,6.59,6.0,1.8004990217606296,,,,0.78,10.23,0.594,0.601,0.915,36.0,10.0,1.47,6.0,4.0,0.6
22500504,2026-01-05 00:00:00+00:00,1610612761,Toronto Raptors,1610612737,Atlanta Hawks,H,18,Toronto,Toronto,3,6,45.2,2,0.0,1,44.3,Elevated,6.13,11.87,2.8,0.8,4.5,-1.33,6.77,6.13,1.8296461309709873,,,,0.78,10.7,0.584,0.604,0.915,37.0,10.0,2.45,6.0,4.0,0.6
22500516,2026-01-07 00:00:00+00:00,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,A,1,Charlotte,Toronto,3,6,45.2,2,586.8,2,47.9,Elevated,-3.5,4.5,1.53,0.8,-4.5,-1.44,-3.6,-3.5,1.4218990052500078,,,,0.39,10.53,0.587,0.636,0.915,38.0,10.0,3.23,6.0,4.0,0.6
22500532,2026-01-09 00:00:00+00:00,1610612761,Toronto Raptors,1610612738,Boston Celtics,A,-8,Boston,Charlotte,3,7,52.2,2,720.7,2,54.2,High,-3.18,-4.82,2.07,0.8,-4.5,-1.63,-3.26,-3.18,-1.4478439131457828,,,,-1.57,10.52,0.588,0.636,0.912,39.0,10.0,3.24,6.0,4.0,0.6
22500550,2026-01-11 00:00:00+00:00,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,H,1,Toronto,Boston,3,7,52.2,2,429.2,2,54.2,High,4.62,-3.62,1.4,0.6,4.5,-1.63,4.87,4.62,0.6530255291253928,,,,0.03,10.36,0.592,0.618,0.906,40.0,10.0,3.46,7.0,3.0,0.7
22500560,2026-01-12 00:00:00+00:00,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,H,-13,Toronto,Toronto,4,7,75.0,1,0.0,1,87.0,Critical,4.26,-17.26,1.77,0.8,4.5,-2.61,4.46,4.26,-1.9385814579497784,,,,-1.07,9.23,0.619,0.697,0.763,41.0,10.0,-0.78,6.0,4.0,0.6
22500571,2026-01-14 00:00:00+00:00,1610612761,Toronto Raptors,1610612754,Indiana Pacers,A,14,Indianapolis,Toronto,4,7,75.0,2,440.3,2,74.7,Critical,-4.85,18.85,1.0,0.6,-4.5,-2.24,-5.14,-4.85,1.9549347210871053,,,,1.43,10.59,0.586,0.66,0.742,42.0,10.0,1.87,7.0,3.0,0.7
22500590,2026-01-16 00:00:00+00:00,1610612761,Toronto Raptors,1610612746,LA Clippers,H,-4,Toronto,Indianapolis,4,7,75.0,2,440.3,2,74.7,Critical,3.76,-7.76,1.03,0.6,4.5,-2.24,3.89,3.76,-1.6504048125697586,,,,-0.94,10.56,0.587,0.646,0.764,43.0,10.0,0.09,6.0,4.0,0.6
22500607,2026-01-18 00:00:00+00:00,1610612761,Toronto Raptors,1610612747,Los Angeles Lakers,A,-17,Los Angeles,Toronto,4,7,75.0,2,2173.0,3,78.3,Critical,-5.66,-2.83,0.3,0.4,-4.5,-2.35,-6.15,-5.66,-1.2756793693387745,,,,-0.36,10.54,0.587,0.664,0.752,44.0,10.0,0.15,5.0,5.0,0.5
22500618,2026-01-20 00:00:00+00:00,1610612761,Toronto Raptors,1610612744,Golden State Warriors,A,18,San Francisco,Los Angeles,3,7,52.2,2,345.5,2,54.2,High,-5.75,23.75,-0.33,0.2,-4.5,-1.63,-6.26,-5.75,1.982845029172576,,,,1.15,12.21,0.551,0.626,0.73,45.0,10.0,3.37,6.0,4.0,0.6
22500626,2026-01-21 00:00:00+00:00,1610612761,Toronto Raptors,1610612758,Sacramento Kings,A,13,Sacramento,San Francisco,4,8,82.0,1,74.0,1,94.0,Critical,-6.41,19.41,-0.03,0.2,-4.5,-2.82,-7.15,-6.41,1.9596132242609212,,,,1.14,12.97,0.536,0.613,0.73,46.0,10.0,4.21,6.0,4.0,0.6
22500642,2026-01-23 00:00:00+00:00,1610612761,Toronto Raptors,1610612757,Portland Trail Blazers,A,12,Portland,Sacramento,4,8,82.0,2,484.0,2,81.0,Critical,-6.54,18.54,-0.6,0.2,-4.5,-2.43,-7.33,-6.54,1.9521212449805656,,,,0.53,13.51,0.526,0.607,0.73,47.0,10.0,4.88,6.0,4.0,0.6
22500087,2025-10-22 00:00:00+00:00,1610612762,Utah Jazz,1610612746,LA Clippers,H,21,Salt Lake City,,0,0,10.0,5,,0,5.0,Low,4.17,16.83,0.0,0.0,4.5,-0.15,4.35,4.17,1.9332497737712595,,,,,,,,,1.0,,,,,
22500098,2025-10-24 00:00:00+00:00,1610612762,Utah Jazz,1610612758,Sacramento Kings,A,-1,Sacramento,Salt Lake City,1,1,10.0,2,532.1,2,16.2,Low,11.69,-12.69,25.0,6.0,-4.5,-0.49,26.01,11.69,-1.8535263920761245,,,,,,,,,2.0,,,,,
22500120,2025-10-27 00:00:00+00:00,1610612762,Utah Jazz,1610612756,Phoenix Suns,H,4,Salt Lake City,Sacramento,2,2,10.0,3,532.1,2,14.0,Low,11.84,-7.84,25.0,1.0,4.5,-0.42,30.08,11.84,0.3450033889724243,,,,,,,,,3.0,,,,,
22500135,2025-10-29 00:00:00+00:00,1610612762,Utah Jazz,1610612757,Portland Trail Blazers,H,-2,Salt Lake City,Salt Lake City,3,3,29.5,2,0.0,1,30.2,Elevated,6.19,-8.19,2.25,1.0,4.5,-0.91,6.84,6.19,-1.6745252266805075,,,,-0.91,,,,,4.0,,,,,
22500025,2025-10-31 00:00:00+00:00,1610612762,Utah Jazz,1610612756,Phoenix Suns,A,-22,Phoenix,Salt Lake City,3,4,29.5,2,506.0,2,33.8,Elevated,9.05,-7.76,15.5,1.8,-4.5,-1.01,11.79,9.05,-1.6504048125697586,,,,-0.3,,,,,5.0,,,,,
22500150,2025-11-02 00:00:00+00:00,1610612762,Utah Jazz,1610612766,Charlotte Hornets,A,-23,Charlotte,Phoenix,3,5,38.2,2,1778.9,3,45.2,Elevated,-2.26,-5.19,3.17,0.4,-4.5,-1.36,-2.29,-2.26,-1.4769278408612714,,,,-0.24,,,,,6.0,,,,,
22500158,2025-11-03 00:00:00+00:00,1610612762,Utah Jazz,1610612738,Boston Celtics,A,2,Boston,Charlotte,4,6,68.0,1,720.7,2,90.0,Critical,-9.49,11.49,-5.12,-0.57,-4.5,-2.7,-12.89,-9.49,1.8174225286870629,,,,1.71,,,,,7.0,,,,,
22500172,2025-11-05 00:00:00+00:00,1610612762,Utah Jazz,1610612765,Detroit Pistons,A,-11,Detroit,Boston,4,7,75.0,2,611.9,2,74.7,Critical,-10.15,-0.85,-6.43,-1.71,-4.5,-2.24,-14.88,-10.15,-1.084795881548702,,,,-0.32,,,,,8.0,,,,,
22500036,2025-11-07 00:00:00+00:00,1610612762,Utah Jazz,1610612750,Minnesota Timberwolves,A,-40,Minneapolis,Detroit,4,7,75.0,2,542.0,2,74.7,Critical,-8.05,-2.4,-2.25,-0.75,-4.5,-2.24,-9.74,-8.05,-1.235495749538498,,,,-0.5,,,,,9.0,,,,,
22500205,2025-11-10 00:00:00+00:00,1610612762,Utah Jazz,1610612750,Minnesota Timberwolves,H,-7,Salt Lake City,Minneapolis,3,7,52.2,3,984.4,3,50.1,High,-9.1,0.63,-13.3,-1.6,4.5,-1.5,-11.9,-9.1,-0.2685104144915078,,,,-0.05,8.79,0.63,0.586,0.775,10.0,10.0,-1.6,3.0,7.0,0.3
22500211,2025-11-11 00:00:00+00:00,1610612762,Utah Jazz,1610612754,Indiana Pacers,H,24,Salt Lake City,Salt Lake City,3,7,52.2,1,0.0,1,64.2,High,6.28,17.72,3.2,1.2,4.5,-1.93,6.97,6.28,1.943828213374329,,,,1.41,8.98,0.625,0.58,0.775,11.0,10.0,-1.51,3.0,7.0,0.3
22500227,2025-11-13 00:00:00+00:00,1610612762,Utah Jazz,1610612737,Atlanta Hawks,H,-10,Salt Lake City,Salt Lake City,3,7,52.2,2,0.0,1,50.6,High,-5.93,-1.22,-8.17,-1.32,4.5,-1.52,-6.5,-5.93,-1.121398299364506,,,,-0.64,8.18,0.647,0.58,0.822,12.0,10.0,-0.36,3.0,7.0,0.3
22500240,2025-11-16 00:00:00+00:00,1610612762,Utah Jazz,1610612741,Chicago Bulls,H,3,Salt Lake City,Salt Lake City,3,7,52.2,3,0.0,1,43.8,Elevated,-3.15,6.15,-5.14,-1.27,4.5,-1.31,-3.23,-3.15,1.5476371485389075,,,,0.68,7.97,0.653,0.76,0.822,13.0,10.0,1.04,3.0,7.0,0.3
22500253,2025-11-18 00:00:00+00:00,1610612762,Utah Jazz,1610612747,Los Angeles Lakers,A,-14,Los Angeles,Salt Lake City,3,6,45.2,2,581.0,2,47.9,Elevated,-10.05,-1.18,-6.63,-1.98,-4.5,-1.44,-14.54,-10.05,-1.1174553559153528,,,,-0.95,7.42,0.669,0.76,0.848,14.0,10.0,1.74,3.0,7.0,0.3
22500055,2025-11-21 00:00:00+00:00,1610612762,Utah Jazz,1610612760,Oklahoma City Thunder,H,-32,Salt Lake City,Los Angeles,2,6,25.8,3,581.0,2,26.4,Low,-11.25,-1.56,-20.8,-3.48,4.5,-0.79,-20.58,-11.25,-1.154746726453746,,,,-0.46,6.84,0.687,0.76,0.9,15.0,10.0,2.36,3.0,7.0,0.3
22500282,2025-11-23 00:00:00+00:00,1610612762,Utah Jazz,1610612747,Los Angeles Lakers,H,-2,Salt Lake City,Salt Lake City,3,6,45.2,2,0.0,1,44.3,Elevated,-7.68,1.5,-9.87,-2.4,4.5,-1.33,-9.1,-7.68,-0.2251403093125009,,,,0.01,6.38,0.702,0.76,0.924,16.0,10.0,3.03,3.0,7.0,0.3
22500291,2025-11-24 00:00:00+00:00,1610612762,Utah Jazz,1610612744,Golden State Warriors,A,-17,San Francisco,Salt Lake City,3,7,52.2,1,597.6,2,74.2,Critical,-9.74,-0.54,-6.16,-0.7,-4.5,-2.23,-13.58,-9.74,-1.0539475731498291,,,,-0.11,5.77,0.722,,0.928,17.0,10.0,1.82,2.0,8.0,0.2
22500077,2025-11-28 00:00:00+00:00,1610612762,Utah Jazz,1610612758,Sacramento Kings,H,9,Salt Lake City,San Francisco,3,5,38.2,4,597.6,2,30.0,Elevated,8.75,0.25,7.14,0.38,4.5,-0.9,11.12,8.75,1.0249947929684209,,,,0.91,5.73,0.724,0.674,0.924,18.0,10.0,1.94,3.0,7.0,0.3
22500301,2025-11-30 00:00:00+00:00,1610612762,Utah Jazz,1610612745,Houston Rockets,H,-28,Salt Lake City,Salt Lake City,3,6,45.2,2,0.0,1,44.3,Elevated,-10.71,-1.3,-17.39,-3.0,4.5,-1.33,-17.22,-10.71,-1.1292725836060584,,,,-0.52,5.66,0.726,0.674,0.933,19.0,10.0,2.04,3.0,7.0,0.3
22500316,2025-12-01 00:00:00+00:00,1610612762,Utah Jazz,1610612745,Houston Rockets,H,8,Salt Lake City,Salt Lake City,3,6,45.2,1,0.0,1,57.2,High,-11.04,19.04,-18.87,-3.01,4.5,-1.72,-19.1,-11.04,1.9565785911862237,,,,1.17,7.57,0.665,0.655,0.935,20.0,10.0,3.89,4.0,6.0,0.4
22500335,2025-12-04 00:00:00+00:00,1610612762,Utah Jazz,1610612751,Brooklyn Nets,A,13,Brooklyn,Salt Lake City,3,6,45.2,3,1970.1,3,44.6,Elevated,-8.76,21.76,-5.0,-0.3,-4.5,-1.34,-11.14,-8.76,1.9745655719932147,,,,0.68,8.36,0.642,0.628,0.935,21.0,10.0,4.29,4.0,6.0,0.4
22500343,2025-12-05 00:00:00+00:00,1610612762,Utah Jazz,1610612752,New York Knicks,A,-34,New York,Brooklyn,4,7,75.0,1,4.8,1,87.0,Critical,-11.44,-1.69,-13.62,-1.71,-4.5,-2.61,-22.44,-11.44,-1.167409234736785,,,,-1.05,8.4,0.641,0.628,0.932,22.0,10.0,4.24,4.0,6.0,0.4
22500363,2025-12-07 00:00:00+00:00,1610612762,Utah Jazz,1610612760,Oklahoma City Thunder,H,-30,Salt Lake City,New York,4,7,75.0,2,1968.2,3,78.3,Critical,-11.61,-1.38,-22.98,-3.82,4.5,-2.35,-24.64,-11.61,-1.1371305981554098,,,,-1.03,8.53,0.638,0.611,0.936,23.0,10.0,3.49,3.0,7.0,0.3
22501213,2025-12-12 00:00:00+00:00,1610612762,Utah Jazz,1610612763,Memphis Grizzlies,A,4,Memphis,Salt Lake City,2,6,25.8,5,1248.5,3,18.9,Low,-9.69,13.69,-8.62,0.25,-4.5,-0.57,-13.44,-9.69,1.8784640929853904,,,,1.0,8.87,0.628,0.644,0.931,24.0,10.0,4.98,4.0,6.0,0.4
22501224,2025-12-15 00:00:00+00:00,1610612762,Utah Jazz,1610612742,Dallas Mavericks,H,7,Salt Lake City,Memphis,1,5,18.8,3,1248.5,3,24.0,Low,-8.54,15.54,-11.71,-2.75,4.5,-0.72,-10.68,-8.54,1.9144430673846928,,,,1.02,9.09,0.623,0.668,0.929,25.0,10.0,6.69,5.0,5.0,0.5
22500379,2025-12-18 00:00:00+00:00,1610612762,Utah Jazz,1610612747,Los Angeles Lakers,H,-8,Salt Lake City,Salt Lake City,2,5,18.8,3,0.0,1,17.8,Low,0.65,-8.65,-2.12,-1.2,4.5,-0.53,0.65,0.65,-1.698824840508312,,,,-1.29,10.12,0.597,0.668,0.834,26.0,10.0,5.67,5.0,5.0,0.5
22500393,2025-12-20 00:00:00+00:00,1610612762,Utah Jazz,1610612753,Orlando Magic,H,-1,Salt Lake City,Salt Lake City,2,4,10.0,2,0.0,1,12.6,Low,2.73,-1.12,-2.15,0.81,4.5,-0.38,2.78,2.73,-1.111534028585255,,,,-0.9,10.16,0.596,0.668,0.837,27.0,10.0,5.61,5.0,5.0,0.5
22500405,2025-12-22 00:00:00+00:00,1610612762,Utah Jazz,1610612743,Denver Nuggets,A,-23,Denver,Salt Lake City,3,4,29.5,2,370.1,2,33.8,Elevated,-9.95,-0.98,-6.93,-1.78,-4.5,-1.01,-14.22,-9.95,-1.0976874698941037,,,,-0.4,10.23,0.594,0.828,0.845,28.0,10.0,5.49,4.0,6.0,0.4
22500419,2025-12-23 00:00:00+00:00,1610612762,Utah Jazz,1610612763,Memphis Grizzlies,H,-9,Salt Lake City,Denver,3,5,38.2,1,370.1,2,60.2,High,-11.35,0.7,-21.45,-2.69,4.5,-1.81,-21.44,-11.35,-0.2650142846672205,,,,0.52,10.12,0.597,0.828,0.834,29.0,10.0,5.69,4.0,6.0,0.4
22500430,2025-12-26 00:00:00+00:00,1610612762,Utah Jazz,1610612765,Detroit Pistons,H,2,Salt Lake City,Salt Lake City,3,6,45.2,3,0.0,1,38.4,Elevated,-5.0,7.0,-6.87,-1.8,4.5,-1.15,-5.32,-5.0,1.6043677771171634,,,,1.21,9.12,0.622,0.74,0.834,30.0,10.0,4.49,4.0,6.0,0.4
22500440,2025-12-27 00:00:00+00:00,1610612762,Utah Jazz,1610612759,San Antonio Spurs,A,13,San Antonio,Salt Lake City,4,6,68.0,1,1089.8,3,94.0,Critical,-10.28,23.28,-7.23,-0.8,-4.5,-2.82,-15.35,-10.28,1.981170158256583,,,,0.95,9.42,0.614,0.721,0.834,31.0,10.0,4.64,4.0,6.0,0.4
22500459,2025-12-30 00:00:00+00:00,1610612762,Utah Jazz,1610612738,Boston Celtics,H,-10,Salt Lake City,San Antonio,3,6,45.2,3,1089.8,3,44.6,Elevated,-4.85,-1.55,-7.5,-0.8,4.5,-1.34,-5.14,-4.85,-1.1537705222640926,,,,-1.13,9.41,0.615,0.721,0.834,32.0,10.0,4.65,4.0,6.0,0.4
22500475,2026-01-01 00:00:00+00:00,1610612762,Utah Jazz,1610612746,LA Clippers,A,-17,Los Angeles,Salt Lake City,3,7,52.2,2,581.0,2,54.2,High,-10.1,-0.52,-7.8,-0.8,-4.5,-1.63,-14.73,-10.1,-1.051953181305115,,,,-0.93,9.36,0.616,0.721,0.831,33.0,10.0,4.74,4.0,6.0,0.4
22500492,2026-01-03 00:00:00+00:00,1610612762,Utah Jazz,1610612744,Golden State Warriors,A,-9,San Francisco,Los Angeles,3,7,52.2,2,345.5,2,54.2,High,-10.35,0.4,-8.5,-1.0,-4.5,-1.63,-15.63,-10.35,-0.2800026662400691,,,,-0.1,8.92,0.627,0.693,0.836,34.0,10.0,3.41,3.0,7.0,0.3
22500509,2026-01-05 00:00:00+00:00,1610612762,Utah Jazz,1610612757,Portland Trail Blazers,A,-20,Portland,San Francisco,3,7,52.2,2,536.6,2,54.2,High,-10.41,-0.72,-8.73,-1.0,-4.5,-1.63,-15.86,-10.41,-1.0718758414488176,,,,-0.12,8.0,0.652,,0.844,35.0,10.0,1.78,2.0,8.0,0.2
22500525,2026-01-07 00:00:00+00:00,1610612762,Utah Jazz,1610612760,Oklahoma City Thunder,A,-4,Oklahoma City,Portland,3,6,45.2,2,1484.6,3,51.5,High,-10.37,1.5,-8.67,-1.0,-4.5,-1.54,-15.71,-10.37,-0.2251403093125009,,,,0.28,7.22,0.675,,0.939,36.0,10.0,2.8,2.0,8.0,0.2
22500531,2026-01-08 00:00:00+00:00,1610612762,Utah Jazz,1610612742,Dallas Mavericks,H,2,Salt Lake City,Oklahoma City,4,7,75.0,1,862.2,3,100.0,Critical,-6.68,8.68,-8.03,-1.0,4.5,-3.0,-7.53,-6.68,1.7003565562370335,,,,1.12,7.28,0.673,0.672,0.938,37.0,10.0,3.78,3.0,7.0,0.3
22500547,2026-01-10 00:00:00+00:00,1610612762,Utah Jazz,1610612766,Charlotte Hornets,H,-55,Salt Lake City,Salt Lake City,4,7,75.0,2,0.0,1,71.1,Critical,5.25,-4.52,2.27,1.0,4.5,-2.13,5.63,5.25,-1.4235416194839716,,,,-0.78,7.59,0.664,0.672,0.891,38.0,10.0,3.42,3.0,7.0,0.3
22500558,2026-01-12 00:00:00+00:00,1610612762,Utah Jazz,1610612739,Cleveland Cavaliers,A,11,Cleveland,Salt Lake City,4,7,75.0,2,1565.1,3,78.3,Critical,-10.74,21.74,-9.5,-1.0,-4.5,-2.35,-17.35,-10.74,1.9744649320752317,,,,0.98,9.27,0.618,0.67,0.889,39.0,10.0,5.53,4.0,6.0,0.4
22500573,2026-01-14 00:00:00+00:00,1610612762,Utah Jazz,1610612741,Chicago Bulls,A,-2,Chicago,Cleveland,4,7,75.0,2,309.9,2,74.7,Critical,-10.27,1.5,-7.8,-0.8,-4.5,-2.24,-15.34,-10.27,-0.2251403093125009,,,,-0.49,9.33,0.617,0.696,0.886,40.0,10.0,4.98,3.0,7.0,0.3
