game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_raw,expected_total,momentum_unit,rpmi_short,rpmi_long,rpmi_accel,rpmi_delta,pve_volatility,consistency,consistency_win,consistency_loss,games_played,games_in_window,avg_pve_window,wins_window,losses_window,win_rate_window,season_win_rate,season_avg_pve,season_consistency,archetype
22500068,2025-11-26 00:00:00+00:00,1610612756,Phoenix Suns,1610612758,Sacramento Kings,A,12,Sacramento,Phoenix,3,7,52.2,2,634.7,2,54.2,High,10.44,1.56,19.31,2.83,-4.5,-1.63,16.01,10.44,1.154746726453746,,,,0.47,11.64,0.563,0.659,,19.0,10.0,5.81,8.0,2.0,0.8,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500075,2025-11-28 00:00:00+00:00,1610612756,Phoenix Suns,1610612760,Oklahoma City Thunder,A,-4,Oklahoma City,Sacramento,4,6,68.0,2,1336.6,3,72.0,Critical,-9.96,5.96,-6.84,-0.78,-4.5,-2.16,-14.27,-9.96,-0.0105187260142639,,,,-0.15,11.35,0.569,0.647,0.605,20.0,10.0,5.04,7.0,3.0,0.7,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500299,2025-11-29 00:00:00+00:00,1610612756,Phoenix Suns,1610612743,Denver Nuggets,H,-18,Phoenix,Oklahoma City,4,7,75.0,1,840.1,3,100.0,Critical,-1.84,-16.16,-2.75,-0.6,4.5,-3.0,-1.85,-1.84,-1.924041787754324,,,,-0.83,12.65,0.542,0.631,0.612,21.0,10.0,2.18,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500317,2025-12-01 00:00:00+00:00,1610612756,Phoenix Suns,1610612747,Los Angeles Lakers,A,17,Los Angeles,Phoenix,4,7,75.0,2,358.3,2,74.7,Critical,-9.93,26.93,-5.51,-1.9,-4.5,-2.24,-14.15,-9.93,1.9908812506753304,,,,1.12,14.68,0.505,0.585,0.612,22.0,10.0,4.32,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500346,2025-12-05 00:00:00+00:00,1610612756,Phoenix Suns,1610612745,Houston Rockets,A,-19,Houston,Los Angeles,3,7,52.2,4,1372.8,3,41.7,Elevated,-9.79,-9.21,-7.01,-0.95,-4.5,-1.25,-13.72,-9.79,-1.7263701444814017,,,,-0.87,13.58,0.525,0.592,0.638,23.0,10.0,1.01,5.0,5.0,0.5,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500365,2025-12-08 00:00:00+00:00,1610612756,Phoenix Suns,1610612750,Minnesota Timberwolves,A,3,Minneapolis,Houston,2,6,25.8,3,1058.3,3,29.5,Low,-6.43,9.43,-0.89,-0.89,-4.5,-0.89,-7.17,-6.43,1.7365975600372017,,,,1.14,13.56,0.525,0.614,0.614,24.0,10.0,2.57,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22501203,2025-12-10 00:00:00+00:00,1610612756,Phoenix Suns,1610612760,Oklahoma City Thunder,A,-49,Oklahoma City,Minneapolis,2,6,25.8,2,694.2,2,30.4,Elevated,-11.68,-37.32,-17.67,-2.75,-4.5,-0.91,-25.83,-11.68,-1.9988539408105388,,,,-1.33,17.05,0.468,0.606,0.517,25.0,10.0,-2.91,5.0,5.0,0.5,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22501228,2025-12-14 00:00:00+00:00,1610612756,Phoenix Suns,1610612747,Los Angeles Lakers,H,-2,Phoenix,Oklahoma City,2,4,10.0,4,840.1,3,14.3,Low,9.94,-11.94,9.16,0.96,4.5,-0.43,14.19,9.94,-1.8318153090712204,,,,-0.58,17.24,0.465,0.616,0.539,26.0,10.0,-4.01,4.0,6.0,0.4,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500378,2025-12-18 00:00:00+00:00,1610612756,Phoenix Suns,1610612744,Golden State Warriors,H,1,Phoenix,Phoenix,1,4,10.0,4,0.0,1,9.1,Low,-1.51,2.51,-5.98,0.23,4.5,-0.27,-1.52,-1.51,1.2458584467685243,,,,0.97,16.88,0.47,0.596,0.539,27.0,10.0,-4.62,4.0,6.0,0.4,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500392,2025-12-20 00:00:00+00:00,1610612756,Phoenix Suns,1610612744,Golden State Warriors,A,-3,San Francisco,Phoenix,2,4,10.0,2,651.4,2,16.2,Low,2.92,-5.92,4.63,3.33,-4.5,-0.49,2.98,2.92,-1.5313325040915582,,,,-0.34,16.3,0.479,0.596,0.534,28.0,10.0,-3.42,4.0,6.0,0.4,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500418,2025-12-23 00:00:00+00:00,1610612756,Phoenix Suns,1610612747,Los Angeles Lakers,H,24,Phoenix,San Francisco,2,4,10.0,3,651.4,2,14.0,Low,6.98,17.02,3.68,0.21,4.5,-0.42,7.97,6.98,1.9356586231442083,,,,1.33,17.4,0.463,0.623,0.534,29.0,10.0,-1.87,4.0,6.0,0.4,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500429,2025-12-26 00:00:00+00:00,1610612756,Phoenix Suns,1610612740,New Orleans Pelicans,A,7,New Orleans,Phoenix,2,4,10.0,3,1312.5,3,17.2,Low,11.43,-4.43,24.0,3.31,-4.5,-0.52,22.29,11.43,0.5838719524260281,,,,0.01,17.21,0.466,0.578,0.574,30.0,10.0,-2.91,5.0,5.0,0.5,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500434,2025-12-27 00:00:00+00:00,1610612756,Phoenix Suns,1610612740,New Orleans Pelicans,A,9,New Orleans,New Orleans,3,5,38.2,1,0.0,1,50.2,High,-4.22,13.22,1.2,0.4,-4.5,-1.51,-4.41,-4.22,1.8672804386956712,,,,0.77,17.2,0.466,0.599,0.547,31.0,10.0,0.03,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500448,2025-12-29 00:00:00+00:00,1610612756,Phoenix Suns,1610612764,Washington Wizards,A,14,Washington,New Orleans,3,5,38.2,2,965.9,3,45.2,Elevated,6.71,7.29,11.83,1.6,-4.5,-1.36,7.58,6.71,1.6224531787838492,,,,0.08,15.0,0.5,0.682,0.547,32.0,10.0,-1.94,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500465,2025-12-31 00:00:00+00:00,1610612756,Phoenix Suns,1610612739,Cleveland Cavaliers,A,-16,Cleveland,Washington,3,6,45.2,2,304.7,2,47.9,Elevated,-2.56,-13.44,2.73,0.6,-4.5,-1.44,-2.6,-2.56,-1.8726296538780476,,,,-1.61,15.26,0.496,0.682,0.556,33.0,10.0,-2.36,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500483,2026-01-02 00:00:00+00:00,1610612756,Phoenix Suns,1610612758,Sacramento Kings,H,27,Phoenix,Cleveland,4,6,68.0,2,1745.9,3,72.0,Critical,10.51,16.49,12.37,1.6,4.5,-2.16,16.31,10.51,1.9287202704018735,,,,0.69,15.93,0.485,0.659,0.556,34.0,10.0,-1.65,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500499,2026-01-04 00:00:00+00:00,1610612756,Phoenix Suns,1610612760,Oklahoma City Thunder,H,3,Phoenix,Phoenix,3,6,45.2,2,0.0,1,44.3,Elevated,-10.29,13.29,-16.57,-2.0,4.5,-1.33,-15.4,-10.29,1.869004714999411,,,,0.66,11.11,0.575,0.67,0.822,35.0,10.0,3.41,7.0,3.0,0.7,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500505,2026-01-05 00:00:00+00:00,1610612756,Phoenix Suns,1610612745,Houston Rockets,A,-3,Houston,Phoenix,4,7,75.0,1,1014.7,3,100.0,Critical,-2.37,-0.63,4.1,1.0,-4.5,-3.0,-2.4,-2.37,-1.0629167831126338,,,,-0.86,10.01,0.6,0.67,0.741,36.0,10.0,4.54,7.0,3.0,0.7,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500524,2026-01-07 00:00:00+00:00,1610612756,Phoenix Suns,1610612763,Memphis Grizzlies,A,19,Memphis,Houston,4,7,75.0,2,484.1,2,74.7,Critical,-5.39,24.39,0.53,0.4,-4.5,-2.24,-5.81,-5.39,1.9848905698361452,,,,0.54,11.59,0.564,0.641,0.741,37.0,10.0,6.73,7.0,3.0,0.7,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500538,2026-01-09 00:00:00+00:00,1610612756,Phoenix Suns,1610612752,New York Knicks,H,5,Phoenix,Memphis,4,8,82.0,2,1259.9,3,84.6,Critical,5.75,-0.75,3.5,0.8,4.5,-2.54,6.26,5.75,0.9251403093125008,,,,0.0,11.12,0.574,0.625,,38.0,10.0,7.25,8.0,2.0,0.8,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500555,2026-01-11 00:00:00+00:00,1610612756,Phoenix Suns,1610612764,Washington Wizards,H,19,Phoenix,Phoenix,4,7,75.0,2,0.0,1,71.1,Critical,9.81,9.19,10.23,1.2,4.5,-2.13,13.8,9.81,1.725423998412003,,,,0.55,10.67,0.584,0.634,,39.0,10.0,6.46,8.0,2.0,0.8,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500564,2026-01-13 00:00:00+00:00,1610612756,Phoenix Suns,1610612748,Miami Heat,A,-6,Miami,Phoenix,3,7,52.2,2,1978.4,3,57.8,High,-1.0,-5.0,4.23,1.0,-4.5,-1.73,-1.0,-1.0,-1.4621171572600098,,,,-1.5,10.73,0.583,0.674,0.738,40.0,10.0,6.4,7.0,3.0,0.7,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500579,2026-01-15 00:00:00+00:00,1610612756,Phoenix Suns,1610612765,Detroit Pistons,A,-3,Detroit,Miami,3,7,52.2,2,1155.7,3,57.8,High,-10.13,7.13,-7.2,-1.4,-4.5,-1.73,-14.83,-10.13,0.0421274218954303,,,,-0.18,10.5,0.588,0.657,0.669,41.0,10.0,5.8,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500596,2026-01-17 00:00:00+00:00,1610612756,Phoenix Suns,1610612752,New York Knicks,A,7,New York,Detroit,3,7,52.2,2,481.1,2,54.2,High,-2.68,9.68,2.8,0.6,-4.5,-1.63,-2.73,-2.68,1.7478240863415948,,,,0.82,10.56,0.587,0.662,0.669,42.0,10.0,6.03,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500610,2026-01-19 00:00:00+00:00,1610612756,Phoenix Suns,1610612751,Brooklyn Nets,A,9,Brooklyn,New York,3,7,52.2,2,4.8,1,50.6,High,-2.64,11.64,2.73,0.6,-4.5,-1.52,-2.68,-2.64,1.822339181347808,,,,0.86,8.39,0.641,0.679,0.749,43.0,10.0,8.54,7.0,3.0,0.7,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500613,2026-01-20 00:00:00+00:00,1610612756,Phoenix Suns,1610612755,Philadelphia 76ers,A,6,Philadelphia,Brooklyn,4,7,75.0,1,83.0,1,87.0,Critical,-4.42,10.42,1.87,0.6,-4.5,-2.61,-4.64,-4.42,1.7786766190264551,,,,0.29,8.0,0.652,0.687,0.749,44.0,10.0,7.94,7.0,3.0,0.7,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500636,2026-01-23 00:00:00+00:00,1610612756,Phoenix Suns,1610612737,Atlanta Hawks,A,-7,Atlanta,Philadelphia,3,7,52.2,3,663.0,2,47.0,Elevated,-2.92,-4.08,2.13,0.8,-4.5,-1.41,-2.98,-2.92,-1.386773184112991,,,,-1.59,8.52,0.638,0.672,0.759,45.0,10.0,6.2,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447473,2026-01-25 00:00:00+00:00,24,Phoenix Suns,16,Miami Heat,H,-9,Phoenix,,0,0,10.0,5,,0,5.0,Low,-11.83,2.83,-31.0,-3.0,4.5,-0.15,-29.65,-11.83,-0.1594368801271826,,,,,8.31,0.644,0.672,0.75,46.0,10.0,6.54,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447487,2026-01-27 00:00:00+00:00,24,Phoenix Suns,3,Brooklyn Nets,H,4,Phoenix,Phoenix,1,1,10.0,2,0.0,1,12.6,Low,11.89,-7.89,28.0,0.0,4.5,-0.38,32.12,11.89,0.3421578346298801,,,,,6.9,0.685,0.676,0.75,47.0,10.0,3.32,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447503,2026-01-29 00:00:00+00:00,24,Phoenix Suns,9,Detroit Pistons,H,18,Phoenix,Phoenix,2,2,10.0,2,0.0,1,12.6,Low,-9.84,27.84,-15.0,-3.0,4.5,-0.38,-13.88,-9.84,1.9923928269769295,,,,,9.89,0.603,0.592,0.75,48.0,10.0,6.18,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447511,2026-01-30 00:00:00+00:00,24,Phoenix Suns,6,Cleveland Cavaliers,H,13,Phoenix,Phoenix,3,3,29.5,1,0.0,1,41.5,Elevated,-10.01,23.01,-15.67,-2.0,4.5,-1.24,-14.41,-10.01,1.980135768718295,,,,0.63,11.11,0.575,0.569,0.75,49.0,10.0,7.56,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447527,2026-02-01 00:00:00+00:00,24,Phoenix Suns,13,LA Clippers,H,-24,Phoenix,Phoenix,4,4,52.2,2,0.0,1,50.6,High,-2.0,-22.0,-5.5,0.5,4.5,-1.52,-2.02,-2.0,-1.9757431300314512,,,,-1.71,13.86,0.52,0.569,0.574,50.0,10.0,5.86,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447543,2026-02-03 00:00:00+00:00,24,Phoenix Suns,25,Portland Trail Blazers,A,5,Portland,Phoenix,4,5,61.0,2,1006.3,3,65.7,High,9.45,-4.45,15.65,3.6,-4.5,-1.97,12.78,9.45,0.5822196548677602,,,,-0.04,14.18,0.514,0.554,0.589,51.0,10.0,4.7,7.0,3.0,0.7,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447557,2026-02-05 00:00:00+00:00,24,Phoenix Suns,10,Golden State Warriors,H,-4,Phoenix,Portland,4,6,68.0,2,1006.3,3,72.0,Critical,6.23,-10.23,2.97,1.6,4.5,-2.16,6.91,6.23,-1.7710856331757046,,,,-0.98,14.73,0.504,0.535,0.622,52.0,10.0,2.71,6.0,4.0,0.6,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447572,2026-02-07 00:00:00+00:00,24,Phoenix Suns,23,Philadelphia 76ers,H,-6,Phoenix,Phoenix,3,7,52.2,2,0.0,1,50.6,High,0.71,-6.71,-1.95,-0.32,4.5,-1.52,0.71,0.71,-1.5856372966244008,,,,-0.27,14.65,0.506,0.513,0.647,53.0,10.0,0.87,5.0,5.0,0.5,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447591,2026-02-10 00:00:00+00:00,24,Phoenix Suns,7,Dallas Mavericks,H,9,Phoenix,Phoenix,3,7,52.2,3,0.0,1,43.8,Elevated,10.0,-1.0,8.2,3.0,4.5,-1.31,14.38,10.0,0.9003320053750442,,,,0.92,14.3,0.512,0.502,0.647,54.0,10.0,-0.27,5.0,5.0,0.5,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
18447603,2026-02-11 00:00:00+00:00,24,Phoenix Suns,21,Oklahoma City Thunder,H,-27,Phoenix,Phoenix,3,7,52.2,1,0.0,1,64.2,High,-0.68,-26.32,-3.58,0.33,4.5,-1.93,-0.68,-0.68,-1.989704146549169,,,,-0.59,16.31,0.479,0.502,0.587,55.0,10.0,-2.49,5.0,5.0,0.5,0.5818181818181818,2.3981818181818184,0.5453913043478261,Unstable Middle
22500089,2025-10-22 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612750,Minnesota Timberwolves,H,-4,Portland,,0,0,10.0,5,,0,5.0,Low,4.17,-8.17,0.0,0.0,4.5,-0.15,4.35,4.17,-1.6734337242067938,,,,,,,,,1.0,,,,,,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500097,2025-10-24 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612744,Golden State Warriors,H,20,Portland,Portland,1,1,10.0,2,0.0,1,12.6,Low,-9.84,29.84,-12.0,-6.0,4.5,-0.38,-13.88,-9.84,1.9948943571252475,,,,,,,,,2.0,,,,,,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500112,2025-10-26 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612746,LA Clippers,A,-7,Los Angeles,Portland,2,2,10.0,2,827.1,3,19.8,Low,-0.09,-6.91,5.0,0.0,-4.5,-0.59,-0.09,-0.09,-1.5986240338875994,,,,,,,,,3.0,,,,,,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500122,2025-10-27 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612747,Los Angeles Lakers,A,14,Los Angeles,Los Angeles,3,3,29.5,1,0.0,1,41.5,Elevated,-8.05,22.05,-2.0,-2.0,-4.5,-1.24,-9.74,-8.05,1.9759815913801453,,,,1.2,,,,,4.0,,,,,,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500135,2025-10-29 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612762,Utah Jazz,A,2,Salt Lake City,Los Angeles,4,4,52.2,2,581.0,2,54.2,High,-7.84,9.84,-2.25,-1.0,-4.5,-1.63,-9.38,-7.84,1.7547922623900605,,,,0.48,,,,,5.0,,,,,,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500026,2025-10-31 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612743,Denver Nuggets,H,2,Portland,Salt Lake City,4,5,61.0,2,633.9,2,62.1,High,-7.63,9.63,-10.75,-0.9,4.5,-1.86,-9.01,-7.63,1.7456120379806412,,,,0.52,,,,,6.0,,,,,,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500163,2025-11-03 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612747,Los Angeles Lakers,H,-8,Portland,Portland,3,6,45.2,3,0.0,1,38.4,Elevated,4.84,-12.84,2.07,-0.29,4.5,-1.15,5.13,4.84,-1.857547005509912,,,,-1.84,,,,,7.0,,,,,,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500180,2025-11-05 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612760,Oklahoma City Thunder,H,2,Portland,Portland,3,7,52.2,2,0.0,1,50.6,High,-8.25,10.25,-10.54,-2.57,4.5,-1.52,-10.13,-8.25,1.7718952374404182,,,,0.61,,,,,8.0,,,,,,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500187,2025-11-08 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612748,Miami Heat,A,-5,Miami,Portland,2,6,25.8,3,2704.4,3,29.5,Low,-7.36,2.36,-3.6,0.42,-4.5,-0.89,-8.57,-7.36,-0.1825446440846472,,,,-0.37,,,,,9.0,,,,,,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500200,2025-11-10 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612753,Orlando Magic,A,-3,Orlando,Miami,3,6,45.2,2,204.3,1,44.3,Elevated,-2.86,-0.14,1.98,0.93,-4.5,-1.33,-2.92,-2.86,-1.0139990854050376,,,,-0.46,12.82,0.539,0.646,0.731,10.0,10.0,5.59,5.0,5.0,0.5,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500219,2025-11-12 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612740,New Orleans Pelicans,A,8,New Orleans,Orlando,3,6,45.2,2,533.2,2,47.9,Elevated,8.43,-0.43,14.6,1.8,-4.5,-1.44,10.46,8.43,0.9570264827468662,,,,0.38,12.18,0.552,0.605,0.716,11.0,10.0,6.37,6.0,4.0,0.6,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500042,2025-11-14 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612745,Houston Rockets,A,-24,Houston,New Orleans,3,6,45.2,2,316.7,2,47.9,Elevated,-10.43,-13.57,-9.09,-0.93,-4.5,-1.44,-15.96,-10.43,-1.875695429777358,,,,-0.9,10.69,0.584,0.678,0.699,12.0,10.0,2.02,5.0,5.0,0.5,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500238,2025-11-16 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612742,Dallas Mavericks,A,-5,Dallas,Houston,3,6,45.2,2,226.8,1,44.3,Elevated,2.05,-7.05,6.29,1.62,-4.5,-1.33,2.07,2.05,-1.6075318872684417,,,,-0.48,10.7,0.584,0.678,0.699,13.0,10.0,2.01,5.0,5.0,0.5,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500254,2025-11-18 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612756,Phoenix Suns,H,-17,Portland,Dallas,3,6,45.2,2,1630.0,3,51.5,High,-2.7,-14.3,-5.04,-0.66,4.5,-1.54,-2.75,-2.7,-1.891666599037528,,,,-0.52,9.37,0.616,0.77,0.694,14.0,10.0,-1.63,4.0,6.0,0.4,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500263,2025-11-19 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612741,Chicago Bulls,H,-1,Portland,Portland,4,7,75.0,1,0.0,1,87.0,Critical,-0.32,-0.68,-1.55,-0.66,4.5,-2.61,-0.32,-0.32,-1.067895382828993,,,,0.36,8.58,0.636,0.754,0.695,15.0,10.0,-2.68,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500056,2025-11-21 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612744,Golden State Warriors,A,4,San Francisco,Portland,4,7,75.0,2,536.6,2,74.7,Critical,-7.0,11.0,-0.87,-0.4,-4.5,-2.24,-8.01,-7.0,1.8004990217606296,,,,1.66,8.78,0.631,0.742,0.695,16.0,10.0,-2.54,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500280,2025-11-23 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612760,Oklahoma City Thunder,A,-27,Oklahoma City,San Francisco,4,7,75.0,2,1384.4,3,78.3,Critical,-11.79,-15.21,-18.74,-2.88,-4.5,-2.35,-28.46,-11.79,-1.9088717687250216,,,,-0.76,9.08,0.623,0.742,0.683,17.0,10.0,-2.78,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500288,2025-11-24 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612749,Milwaukee Bucks,A,12,Milwaukee,Oklahoma City,4,8,82.0,1,732.6,2,100.0,Critical,-5.04,17.04,1.96,0.16,-4.5,-3.0,-5.37,-5.04,1.9359072434471256,,,,1.16,10.21,0.595,0.674,0.683,18.0,10.0,-2.1,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500067,2025-11-26 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612759,San Antonio Spurs,H,-13,Portland,Milwaukee,4,8,82.0,2,1713.8,3,84.6,Critical,-8.15,-4.85,-10.35,-1.55,4.5,-2.54,-9.94,-8.15,-1.4502389955796462,,,,-1.03,10.13,0.597,0.674,0.716,19.0,10.0,-2.82,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500305,2025-11-30 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612760,Oklahoma City Thunder,H,-8,Portland,Portland,3,7,52.2,4,0.0,1,36.5,Elevated,-11.49,3.49,-22.45,-3.9,4.5,-1.09,-22.94,-11.49,-0.1272498789276751,,,,0.18,10.28,0.593,0.674,0.69,20.0,10.0,-2.46,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500319,2025-12-02 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612761,Toronto Raptors,A,-3,Toronto,Portland,2,7,32.8,2,2108.1,3,40.3,Elevated,-11.38,8.38,-13.44,-2.67,-4.5,-1.21,-21.82,-11.38,0.0960876515286375,,,,-0.02,10.78,0.582,,0.647,21.0,10.0,-1.58,2.0,8.0,0.2,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500324,2025-12-03 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612739,Cleveland Cavaliers,A,12,Cleveland,Toronto,3,7,52.2,1,189.2,1,64.2,High,-9.86,21.86,-6.46,-1.05,-4.5,-1.93,-13.93,-9.86,1.9750629278150431,,,,1.24,12.01,0.555,0.771,0.649,22.0,10.0,1.97,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500342,2025-12-05 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612765,Detroit Pistons,A,-6,Detroit,Cleveland,3,7,52.2,2,91.4,1,50.6,High,-10.57,4.57,-8.14,-2.39,-4.5,-1.52,-16.54,-10.57,-0.0753954961745718,,,,-0.36,11.64,0.563,0.771,0.636,23.0,10.0,3.13,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500360,2025-12-07 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612763,Memphis Grizzlies,A,-23,Memphis,Detroit,4,7,75.0,2,623.9,2,74.7,Critical,-7.95,-15.05,-1.93,-0.89,-4.5,-2.24,-9.57,-7.95,-1.9060477086434329,,,,-1.29,11.75,0.561,0.771,0.633,24.0,10.0,3.06,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22501207,2025-12-11 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612740,New Orleans Pelicans,A,-23,New Orleans,Memphis,2,5,18.8,4,358.5,2,17.4,Low,3.38,-26.38,6.25,2.25,-4.5,-0.52,3.48,3.38,-1.989826333721838,,,,-0.99,14.72,0.505,0.771,0.558,25.0,10.0,0.48,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22501221,2025-12-14 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612744,Golden State Warriors,H,5,Portland,New Orleans,2,6,25.8,3,2059.5,3,29.5,Low,-3.92,8.92,-7.44,-0.24,4.5,-0.89,-4.06,-3.92,1.7123801649357038,,,,1.52,14.59,0.507,0.737,0.558,26.0,10.0,0.28,3.0,7.0,0.3,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
22500380,2025-12-18 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612758,Sacramento Kings,H,1,Portland,Portland,2,4,10.0,4,0.0,1,9.1,Low,3.98,-2.98,-0.21,0.12,4.5,-0.27,4.13,3.98,0.7105187260142639,,,,0.71,13.72,0.522,0.615,0.55,27.0,10.0,1.5,4.0,6.0,0.4,0.48214285714285715,1.8030357142857143,0.553936170212766,Unstable Middle
