game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,recovery_offset,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_total,rpmi_short,rpmi_long,rpmi_accel,rpmi_delta
22500118,2025-10-27 00:00:00+00:00,1610612759,San Antonio Spurs,1610612761,Toronto Raptors,H,18,Spurs,,3,3,29.5,1,,1,0.0,41.5,Elevated,21.92,-3.92,14.67,4.0,4.5,-1.24,21.92,,,,-2.73
22500141,2025-10-30 00:00:00+00:00,1610612759,San Antonio Spurs,1610612748,Miami Heat,H,6,Spurs,,3,4,29.5,3,,1,0.22,26.1,Low,5.97,0.03,0.75,1.5,4.5,-0.78,5.97,,,,4.85
22500154,2025-11-02 00:00:00+00:00,1610612759,San Antonio Spurs,1610612756,Phoenix Suns,A,-12,Suns,,3,5,38.2,3,,1,0.22,32.9,Elevated,17.58,-29.58,19.07,4.0,-4.5,-0.99,17.58,,,,-3.96
22500179,2025-11-05 00:00:00+00:00,1610612759,San Antonio Spurs,1610612747,Los Angeles Lakers,A,-2,Lakers,,2,6,25.8,3,,1,0.22,23.2,Low,2.18,-4.18,6.88,0.5,-4.5,-0.7,2.18,,,,1.49
22500032,2025-11-07 00:00:00+00:00,1610612759,San Antonio Spurs,1610612745,Houston Rockets,H,11,Spurs,,2,6,25.8,2,,1,0.1,26.8,Low,-1.02,12.02,-4.71,0.0,4.5,-0.8,-1.02,,,,5.06
22500188,2025-11-08 00:00:00+00:00,1610612759,San Antonio Spurs,1610612740,New Orleans Pelicans,H,7,Spurs,,3,6,45.2,1,,1,0.0,57.2,High,27.28,-20.28,21.5,3.0,4.5,-1.72,27.28,,,,-2.83
22500202,2025-11-10 00:00:00+00:00,1610612759,San Antonio Spurs,1610612741,Chicago Bulls,A,4,Bulls,,3,6,45.2,2,,1,0.1,44.3,Elevated,1.95,2.05,7.11,0.67,-4.5,-1.33,1.95,,,,1.36
22500220,2025-11-12 00:00:00+00:00,1610612759,San Antonio Spurs,1610612744,Golden State Warriors,H,-5,Spurs,,4,6,68.0,2,,1,0.1,64.8,High,12.27,-17.27,7.92,1.8,4.5,-1.94,12.27,,,,-4.11
22500047,2025-11-14 00:00:00+00:00,1610612759,San Antonio Spurs,1610612744,Golden State Warriors,H,-1,Spurs,,4,6,68.0,2,,1,0.1,64.8,High,10.05,-11.05,6.36,1.13,4.5,-1.94,10.05,,,,-0.36
22500234,2025-11-16 00:00:00+00:00,1610612759,San Antonio Spurs,1610612758,Sacramento Kings,H,13,Spurs,,3,7,52.2,2,,1,0.1,50.6,High,23.07,-10.07,17.47,2.62,4.5,-1.52,23.07,,,,-2.73
22500252,2025-11-18 00:00:00+00:00,1610612759,San Antonio Spurs,1610612763,Memphis Grizzlies,H,10,Spurs,,3,7,52.2,2,,1,0.1,50.6,High,20.04,-10.04,14.62,2.44,4.5,-1.52,20.04,,,,-0.97
22500267,2025-11-20 00:00:00+00:00,1610612759,San Antonio Spurs,1610612737,Atlanta Hawks,H,9,Spurs,,3,7,52.2,2,,1,0.1,50.6,High,7.8,1.2,4.13,0.69,4.5,-1.52,7.8,,,,6.87
22500281,2025-11-23 00:00:00+00:00,1610612759,San Antonio Spurs,1610612756,Phoenix Suns,A,-9,Suns,,3,6,45.2,3,,1,0.22,38.4,Elevated,-2.85,-6.15,2.0,0.8,-4.5,-1.15,-2.85,,,,-0.08
22500067,2025-11-26 00:00:00+00:00,1610612759,San Antonio Spurs,1610612757,Portland Trail Blazers,A,13,Blazers,,2,6,25.8,3,,1,0.22,23.2,Low,6.71,6.29,10.35,1.55,-4.5,-0.7,6.71,,,,3.83
22500076,2025-11-28 00:00:00+00:00,1610612759,San Antonio Spurs,1610612743,Denver Nuggets,A,3,Nuggets,,2,6,25.8,2,,1,0.1,26.8,Low,-7.44,10.44,-1.76,-0.38,-4.5,-0.8,-7.44,,,,2.83
22500306,2025-11-30 00:00:00+00:00,1610612759,San Antonio Spurs,1610612750,Minnesota Timberwolves,A,-13,Timberwolves,,3,6,45.2,2,,1,0.1,44.3,Elevated,-5.3,-7.7,-0.31,0.83,-4.5,-1.33,-5.3,,,,-3.31
22500322,2025-12-02 00:00:00+00:00,1610612759,San Antonio Spurs,1610612763,Memphis Grizzlies,H,7,Spurs,,3,6,45.2,2,,1,0.1,44.3,Elevated,9.3,-2.3,5.37,0.76,4.5,-1.33,9.3,,,,-1.5
22500326,2025-12-03 00:00:00+00:00,1610612759,San Antonio Spurs,1610612753,Orlando Magic,A,2,Magic,,4,6,68.0,1,,1,0.0,80.0,Critical,-12.95,14.95,-5.45,-0.6,-4.5,-2.4,-12.95,,,,3.88
22500341,2025-12-05 00:00:00+00:00,1610612759,San Antonio Spurs,1610612739,Cleveland Cavaliers,A,-13,Cavaliers,,4,6,68.0,2,,1,0.1,64.8,High,-0.97,-12.03,3.86,1.62,-4.5,-1.94,-0.97,,,,-3.43
22500366,2025-12-08 00:00:00+00:00,1610612759,San Antonio Spurs,1610612740,New Orleans Pelicans,A,3,Pelicans,,3,6,45.2,3,,1,0.22,38.4,Elevated,9.93,-6.93,12.24,3.34,-4.5,-1.15,9.93,,,,-1.63
22501204,2025-12-10 00:00:00+00:00,1610612759,San Antonio Spurs,1610612747,Los Angeles Lakers,A,13,Lakers,,3,7,52.2,2,,1,0.1,50.6,High,-2.97,15.97,3.16,-0.11,-4.5,-1.52,-2.97,,,,3.95
22501230,2025-12-13 00:00:00+00:00,1610612759,San Antonio Spurs,1610612760,Oklahoma City Thunder,A,2,Thunder,,2,6,25.8,3,,1,0.22,23.2,Low,-21.24,23.24,-15.08,-0.96,-4.5,-0.7,-21.24,,,,5.26
62500001,2025-12-16 00:00:00+00:00,1610612759,San Antonio Spurs,1610612752,New York Knicks,A,-11,Knicks,,2,6,25.8,3,,1,0.22,23.2,Low,-18.92,7.92,-12.04,-1.68,-4.5,-0.7,-18.92,,,,1.93
22500370,2025-12-18 00:00:00+00:00,1610612759,San Antonio Spurs,1610612764,Washington Wizards,H,25,Spurs,,2,5,18.8,2,,1,0.1,20.5,Low,20.18,4.82,13.29,3.0,4.5,-0.61,20.18,,,,-3.9
22500383,2025-12-19 00:00:00+00:00,1610612759,San Antonio Spurs,1610612737,Atlanta Hawks,A,28,Hawks,,3,6,45.2,1,,1,0.0,57.2,High,11.08,16.92,15.07,2.22,-4.5,-1.72,11.08,,,,2.58
22500399,2025-12-21 00:00:00+00:00,1610612759,San Antonio Spurs,1610612764,Washington Wizards,A,11,Wizards,,3,6,45.2,2,,1,0.1,44.3,Elevated,22.06,-11.06,24.54,3.35,-4.5,-1.33,22.06,,,,-7.09
22500417,2025-12-23 00:00:00+00:00,1610612759,San Antonio Spurs,1610612760,Oklahoma City Thunder,H,20,Spurs,,4,6,68.0,2,,1,0.1,64.8,High,-1.93,21.93,-5.1,0.62,4.5,-1.94,-1.93,,,,3.69
22500010,2025-12-25 00:00:00+00:00,1610612759,San Antonio Spurs,1610612760,Oklahoma City Thunder,A,15,Thunder,,4,6,68.0,2,,1,0.1,64.8,High,-23.54,38.54,-14.9,-2.2,-4.5,-1.94,-23.54,,,,3.96
22500440,2025-12-27 00:00:00+00:00,1610612759,San Antonio Spurs,1610612762,Utah Jazz,H,-13,Spurs,,3,7,52.2,2,,1,0.1,50.6,High,11.02,-24.02,7.23,0.8,4.5,-1.52,11.02,,,,-6.85
22500456,2025-12-29 00:00:00+00:00,1610612759,San Antonio Spurs,1610612739,Cleveland Cavaliers,H,-12,Spurs,,3,7,52.2,2,,1,0.1,50.6,High,9.25,-21.25,5.07,1.2,4.5,-1.52,9.25,,,,-4.37
22500467,2025-12-31 00:00:00+00:00,1610612759,San Antonio Spurs,1610612752,New York Knicks,H,2,Spurs,,3,7,52.2,2,,1,0.1,50.6,High,8.28,-6.28,4.3,1.0,4.5,-1.52,8.28,,,,-4.86
22500476,2026-01-02 00:00:00+00:00,1610612759,San Antonio Spurs,1610612754,Indiana Pacers,A,10,Pacers,,3,7,52.2,2,,1,0.1,50.6,High,-1.25,11.25,3.77,1.0,-4.5,-1.52,-1.25,,,,8.0
22500490,2026-01-03 00:00:00+00:00,1610612759,San Antonio Spurs,1610612757,Portland Trail Blazers,H,-5,Spurs,,4,7,75.0,1,,1,0.0,87.0,Critical,6.79,-11.79,3.9,1.0,4.5,-2.61,6.79,,,,-1.61
22500512,2026-01-06 00:00:00+00:00,1610612759,San Antonio Spurs,1610612763,Memphis Grizzlies,A,-1,Grizzlies,,3,7,52.2,3,,1,0.22,43.8,Elevated,-4.48,3.48,0.73,0.6,-4.5,-1.31,-4.48,,,,1.45
22500523,2026-01-07 00:00:00+00:00,1610612759,San Antonio Spurs,1610612747,Los Angeles Lakers,H,16,Spurs,,4,7,75.0,1,,1,0.0,87.0,Critical,7.06,8.94,4.17,1.0,4.5,-2.61,7.06,,,,2.11
22500545,2026-01-10 00:00:00+00:00,1610612759,San Antonio Spurs,1610612738,Boston Celtics,A,5,Celtics,,3,7,52.2,3,,1,0.22,43.8,Elevated,-0.48,5.48,4.33,1.0,-4.5,-1.31,-0.48,,,,3.19
22500552,2026-01-11 00:00:00+00:00,1610612759,San Antonio Spurs,1610612750,Minnesota Timberwolves,A,-1,Timberwolves,,3,7,52.2,1,,1,0.0,64.2,High,-1.16,0.16,4.27,1.0,-4.5,-1.93,-1.16,,,,-2.64
22500568,2026-01-13 00:00:00+00:00,1610612759,San Antonio Spurs,1610612760,Oklahoma City Thunder,A,-21,Thunder,,4,7,75.0,2,,1,0.1,71.1,Critical,-21.3,0.3,-12.87,-1.8,-4.5,-2.13,-21.3,,,,-1.6
22500582,2026-01-15 00:00:00+00:00,1610612759,San Antonio Spurs,1610612749,Milwaukee Bucks,H,18,Spurs,,3,7,52.2,2,,1,0.1,50.6,High,7.35,10.65,3.57,0.8,4.5,-1.52,7.35,,,,2.76
22500598,2026-01-17 00:00:00+00:00,1610612759,San Antonio Spurs,1610612750,Minnesota Timberwolves,H,3,Spurs,,4,7,75.0,2,,1,0.1,71.1,Critical,7.57,-4.57,4.2,1.0,4.5,-2.13,7.57,,,,-2.86
22500611,2026-01-19 00:00:00+00:00,1610612759,San Antonio Spurs,1610612762,Utah Jazz,H,13,Spurs,,3,7,52.2,2,,1,0.1,50.6,High,13.42,-0.42,9.43,1.0,4.5,-1.52,13.42,,,,-0.77
22500615,2026-01-20 00:00:00+00:00,1610612759,San Antonio Spurs,1610612745,Houston Rockets,A,-5,Rockets,,4,8,82.0,1,,1,0.0,94.0,Critical,-2.35,-2.65,3.97,1.0,-4.5,-2.82,-2.35,,,,-1.93
22500632,2026-01-22 00:00:00+00:00,1610612759,San Antonio Spurs,1610612762,Utah Jazz,A,17,Jazz,,4,7,75.0,2,,1,0.1,71.1,Critical,3.7,13.3,9.33,1.0,-4.5,-2.13,3.7,,,,5.24
22500001,2025-10-21 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612745,Houston Rockets,H,1,Thunder,,0,0,10.0,5,,1,0.5,7.0,Low,4.29,-3.29,0.0,0.0,4.5,-0.21,4.29,,,,
22500005,2025-10-23 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612754,Indiana Pacers,A,6,Pacers,,1,1,10.0,2,,1,0.1,12.6,Low,-0.88,6.88,1.0,3.0,-4.5,-0.38,-0.88,,,,
22500101,2025-10-25 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612737,Atlanta Hawks,A,17,Hawks,,2,2,10.0,2,,1,0.1,12.6,Low,9.62,7.38,11.5,3.0,-4.5,-0.38,9.62,,,,
22500119,2025-10-27 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612742,Dallas Mavericks,A,7,Mavericks,,3,3,29.5,2,,1,0.1,30.2,Elevated,17.59,-10.59,19.0,4.0,-4.5,-0.91,17.59,,,,-4.56
22500126,2025-10-28 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612758,Sacramento Kings,H,6,Thunder,,4,4,52.2,1,,1,0.0,64.2,High,17.66,-11.66,11.08,4.0,4.5,-1.93,17.66,,,,-3.42
22500140,2025-10-30 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612764,Washington Wizards,H,19,Thunder,,4,5,61.0,2,,1,0.1,58.5,High,23.14,-4.14,15.9,4.5,4.5,-1.75,23.14,,,,-1.46
22500148,2025-11-02 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612740,New Orleans Pelicans,H,31,Thunder,,3,6,45.2,3,,1,0.22,38.4,Elevated,34.28,-3.28,24.93,6.0,4.5,-1.15,34.28,,,,2.19
22500170,2025-11-04 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612746,LA Clippers,A,19,Clippers,,3,7,52.2,2,,1,0.1,50.6,High,10.24,8.76,13.26,3.0,-4.5,-1.52,10.24,,,,5.24
22500180,2025-11-05 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,A,-2,Blazers,,3,7,52.2,1,,1,0.0,64.2,High,6.68,-8.68,10.54,2.57,-4.5,-1.93,6.68,,,,-2.77
22500038,2025-11-07 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612758,Sacramento Kings,A,31,Kings,,3,7,52.2,2,,1,0.1,50.6,High,12.12,18.88,15.06,3.08,-4.5,-1.52,12.12,,,,4.88
22500194,2025-11-09 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612763,Memphis Grizzlies,A,14,Grizzlies,,4,7,75.0,2,,1,0.1,71.1,Critical,13.87,0.13,17.5,3.0,-4.5,-2.13,13.87,,,,-1.45
22500210,2025-11-11 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612744,Golden State Warriors,H,24,Thunder,,4,7,75.0,2,,1,0.1,71.1,Critical,15.82,8.18,11.27,2.18,4.5,-2.13,15.82,,,,1.83
22500222,2025-11-12 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612747,Los Angeles Lakers,H,29,Thunder,,4,7,75.0,1,,1,0.0,87.0,Critical,15.9,13.1,12.87,1.14,4.5,-2.61,15.9,,,,1.94
22500229,2025-11-15 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612766,Charlotte Hornets,A,13,Hornets,,3,7,52.2,3,,1,0.22,43.8,Elevated,15.76,-2.76,18.04,3.54,-4.5,-1.31,15.76,,,,-3.44
22500247,2025-11-17 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612740,New Orleans Pelicans,A,17,Pelicans,,3,7,52.2,2,,1,0.1,50.6,High,27.3,-10.3,28.66,4.65,-4.5,-1.52,27.3,,,,-4.59
22500261,2025-11-19 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612758,Sacramento Kings,H,14,Thunder,,3,7,52.2,2,,1,0.1,50.6,High,34.19,-20.19,26.9,4.31,4.5,-1.52,34.19,,,,-6.19
22500055,2025-11-21 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612762,Utah Jazz,A,32,Jazz,,3,7,52.2,2,,1,0.1,50.6,High,18.27,13.73,20.8,3.48,-4.5,-1.52,18.27,,,,7.51
22500280,2025-11-23 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,H,27,Thunder,,3,7,52.2,2,,1,0.1,50.6,High,24.6,2.4,18.74,2.88,4.5,-1.52,24.6,,,,1.65
22500064,2025-11-26 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612750,Minnesota Timberwolves,H,8,Thunder,,3,6,45.2,3,,1,0.22,38.4,Elevated,12.29,-4.29,7.28,1.67,4.5,-1.15,12.29,,,,-0.46
22500075,2025-11-28 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612756,Phoenix Suns,H,4,Thunder,,3,6,45.2,2,,1,0.1,44.3,Elevated,10.78,-6.78,6.84,0.78,4.5,-1.33,10.78,,,,-3.73
22500305,2025-11-30 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,A,8,Blazers,,3,6,45.2,2,,1,0.1,44.3,Elevated,20.52,-12.52,22.45,3.9,-4.5,-1.33,20.52,,,,-3.68
22500323,2025-12-02 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612744,Golden State Warriors,A,12,Warriors,,3,6,45.2,2,,1,0.1,44.3,Elevated,9.92,2.08,13.37,2.38,-4.5,-1.33,9.92,,,,4.21
22500349,2025-12-05 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612742,Dallas Mavericks,H,21,Thunder,,3,6,45.2,3,,1,0.22,38.4,Elevated,20.77,0.23,14.69,2.73,4.5,-1.15,20.77,,,,1.88
22500363,2025-12-07 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612762,Utah Jazz,A,30,Jazz,,3,6,45.2,2,,1,0.1,44.3,Elevated,20.97,9.03,22.98,3.82,-4.5,-1.33,20.97,,,,4.36
22501203,2025-12-10 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612756,Phoenix Suns,H,49,Thunder,,2,6,25.8,3,,1,0.22,23.2,Low,24.22,24.78,17.67,2.75,4.5,-0.7,24.22,,,,4.08
22501230,2025-12-13 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612759,San Antonio Spurs,H,-2,Thunder,,2,5,18.8,3,,1,0.22,17.8,Low,20.01,-22.01,15.08,0.96,4.5,-0.53,20.01,,,,-8.08
22500369,2025-12-18 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612746,LA Clippers,H,21,Thunder,,1,4,10.0,5,,1,0.5,7.0,Low,34.56,-13.56,24.73,5.54,4.5,-0.21,34.56,,,,-2.87
22500385,2025-12-19 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612750,Minnesota Timberwolves,A,-5,Timberwolves,,2,5,18.8,1,,1,0.0,30.8,Elevated,8.02,-13.02,11.89,1.56,-4.5,-0.92,8.02,,,,-7.12
22500406,2025-12-22 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612763,Memphis Grizzlies,H,16,Thunder,,2,4,10.0,3,,1,0.22,10.9,Low,13.42,2.58,9.04,0.21,4.5,-0.33,13.42,,,,7.37
22500417,2025-12-23 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612759,San Antonio Spurs,A,-20,Spurs,,3,5,38.2,1,,1,0.0,50.2,High,-1.52,-18.48,5.1,-0.62,-4.5,-1.51,-1.52,,,,-2.54
22500010,2025-12-25 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612759,San Antonio Spurs,H,-15,Thunder,,4,5,61.0,2,,1,0.1,58.5,High,19.85,-34.85,14.9,2.2,4.5,-1.75,19.85,,,,-3.56
22500442,2025-12-28 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612755,Philadelphia 76ers,H,25,Thunder,,3,5,38.2,3,,1,0.22,32.9,Elevated,19.88,5.12,14.37,2.0,4.5,-0.99,19.88,,,,4.54
22500455,2025-12-29 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612737,Atlanta Hawks,H,11,Thunder,,4,6,68.0,1,,1,0.0,80.0,Critical,19.1,-8.1,15.0,2.0,4.5,-2.4,19.1,,,,1.54
22500470,2025-12-31 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,H,29,Thunder,,3,7,52.2,2,,1,0.1,50.6,High,19.78,9.22,14.8,2.0,4.5,-1.52,19.78,,,,4.65
22500484,2026-01-02 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612744,Golden State Warriors,A,37,Warriors,,3,7,52.2,2,,1,0.1,50.6,High,11.52,25.48,15.53,2.0,-4.5,-1.52,11.52,,,,4.51
22500499,2026-01-04 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612756,Phoenix Suns,A,-3,Suns,,4,7,75.0,2,,1,0.1,71.1,Critical,11.93,-14.93,16.57,2.0,-4.5,-2.13,11.93,,,,-5.14
22500506,2026-01-05 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612766,Charlotte Hornets,H,-27,Thunder,,4,8,82.0,1,,1,0.0,94.0,Critical,5.68,-32.68,3.0,1.0,4.5,-2.82,5.68,,,,-5.93
22500525,2026-01-07 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612762,Utah Jazz,H,4,Thunder,,4,7,75.0,2,,1,0.1,71.1,Critical,12.03,-8.03,8.67,1.0,4.5,-2.13,12.03,,,,-3.56
22500536,2026-01-09 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612763,Memphis Grizzlies,A,1,Grizzlies,,4,7,75.0,2,,1,0.1,71.1,Critical,-5.5,6.5,0.73,0.4,-4.5,-2.13,-5.5,,,,6.67
22500553,2026-01-11 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612748,Miami Heat,H,12,Thunder,,4,8,82.0,2,,1,0.1,77.4,Critical,17.48,-5.48,13.5,1.8,4.5,-2.32,17.48,,,,0.69
22500568,2026-01-13 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612759,San Antonio Spurs,H,21,Thunder,,3,7,52.2,2,,1,0.1,50.6,High,17.65,3.35,12.87,1.8,4.5,-1.52,17.65,,,,1.79
22500581,2026-01-15 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612745,Houston Rockets,A,20,Rockets,,3,7,52.2,2,,1,0.1,50.6,High,8.88,11.12,13.1,1.8,-4.5,-1.52,8.88,,,,2.81
22500597,2026-01-17 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612748,Miami Heat,A,-2,Heat,,3,7,52.2,2,,1,0.1,50.6,High,8.75,-10.75,12.97,1.8,-4.5,-1.52,8.75,,,,-4.01
22500015,2026-01-19 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612739,Cleveland Cavaliers,A,32,Cavaliers,,3,7,52.2,2,,1,0.1,50.6,High,7.52,24.48,11.93,1.6,-4.5,-1.52,7.52,,,,4.87
22500625,2026-01-21 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612749,Milwaukee Bucks,A,20,Bucks,,3,7,52.2,2,,1,0.1,50.6,High,8.15,11.85,12.57,1.6,-4.5,-1.52,8.15,,,,0.71
22500641,2026-01-23 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612754,Indiana Pacers,H,-3,Thunder,,3,7,52.2,2,,1,0.1,50.6,High,17.25,-20.25,12.67,1.6,4.5,-1.52,17.25,,,,-5.73
22500082,2025-10-22 00:00:00+00:00,1610612761,Toronto Raptors,1610612737,Atlanta Hawks,A,20,Hawks,,0,0,10.0,5,,1,0.5,7.0,Low,-4.71,24.71,0.0,0.0,-4.5,-0.21,-4.71,,,,
22500092,2025-10-24 00:00:00+00:00,1610612761,Toronto Raptors,1610612749,Milwaukee Bucks,H,-6,Raptors,,1,1,10.0,2,,1,0.1,12.6,Low,11.12,-17.12,7.0,0.0,4.5,-0.38,11.12,,,,
22500111,2025-10-26 00:00:00+00:00,1610612761,Toronto Raptors,1610612742,Dallas Mavericks,A,-10,Mavericks,,2,2,10.0,2,,1,0.1,12.6,Low,26.62,-36.62,28.5,3.0,-4.5,-0.38,26.62,,,,
22500118,2025-10-27 00:00:00+00:00,1610612761,Toronto Raptors,1610612759,San Antonio Spurs,A,-18,Spurs,,3,3,29.5,1,,1,0.0,41.5,Elevated,-24.41,6.41,-14.67,-4.0,-4.5,-1.24,-24.41,,,,1.29
22500131,2025-10-29 00:00:00+00:00,1610612761,Toronto Raptors,1610612745,Houston Rockets,H,-18,Raptors,,4,4,52.2,2,,1,0.1,50.6,High,-8.68,-9.32,-11.17,-0.5,4.5,-1.52,-8.68,,,,1.19
22500022,2025-10-31 00:00:00+00:00,1610612761,Toronto Raptors,1610612739,Cleveland Cavaliers,A,11,Cavaliers,,4,5,61.0,2,,1,0.1,58.5,High,-16.06,27.06,-7.4,-2.4,-4.5,-1.75,-16.06,,,,7.73
22500152,2025-11-02 00:00:00+00:00,1610612761,Toronto Raptors,1610612763,Memphis Grizzlies,H,13,Raptors,,4,6,68.0,2,,1,0.1,64.8,High,1.06,11.94,-0.5,-1.0,4.5,-1.94,1.06,,,,0.77
22500165,2025-11-04 00:00:00+00:00,1610612761,Toronto Raptors,1610612749,Milwaukee Bucks,H,28,Raptors,,3,7,52.2,2,,1,0.1,50.6,High,-4.73,32.73,-6.0,-1.71,4.5,-1.52,-4.73,,,,7.85
22500030,2025-11-07 00:00:00+00:00,1610612761,Toronto Raptors,1610612737,Atlanta Hawks,A,12,Hawks,,3,7,52.2,3,,1,0.22,43.8,Elevated,-2.56,14.56,3.25,0.0,-4.5,-1.31,-2.56,,,,-2.75
22500184,2025-11-08 00:00:00+00:00,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,A,-10,76ers,,3,7,52.2,1,,1,0.0,64.2,High,-7.29,-2.71,-0.44,-0.42,-4.5,-1.93,-7.29,,,,-6.83
22500207,2025-11-11 00:00:00+00:00,1610612761,Toronto Raptors,1610612751,Brooklyn Nets,A,10,Nets,,3,6,45.2,3,,1,0.22,38.4,Elevated,14.45,-4.45,17.7,2.4,-4.5,-1.15,14.45,,,,-4.04
22500225,2025-11-13 00:00:00+00:00,1610612761,Toronto Raptors,1610612739,Cleveland Cavaliers,A,13,Cavaliers,,3,6,45.2,2,,1,0.1,44.3,Elevated,-9.06,22.06,-2.51,-0.73,-4.5,-1.33,-9.06,,,,4.49
22500230,2025-11-15 00:00:00+00:00,1610612761,Toronto Raptors,1610612754,Indiana Pacers,A,18,Pacers,,3,6,45.2,2,,1,0.1,44.3,Elevated,15.09,2.91,17.92,3.0,-4.5,-1.33,15.09,,,,-0.3
22500245,2025-11-17 00:00:00+00:00,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,H,2,Raptors,,3,6,45.2,2,,1,0.1,44.3,Elevated,13.17,-11.17,8.15,1.85,4.5,-1.33,13.17,,,,-4.21
22500258,2025-11-19 00:00:00+00:00,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,A,9,76ers,,3,6,45.2,2,,1,0.1,44.3,Elevated,-3.64,12.64,2.03,0.16,-4.5,-1.33,-3.64,,,,1.96
22500050,2025-11-21 00:00:00+00:00,1610612761,Toronto Raptors,1610612764,Washington Wizards,H,30,Raptors,,3,7,52.2,2,,1,0.1,50.6,High,27.84,2.16,21.29,3.57,4.5,-1.52,27.84,,,,0.18
22500279,2025-11-23 00:00:00+00:00,1610612761,Toronto Raptors,1610612751,Brooklyn Nets,H,10,Raptors,,3,6,45.2,2,,1,0.1,44.3,Elevated,22.22,-12.22,16.21,2.84,4.5,-1.33,22.22,,,,-3.37
22500284,2025-11-24 00:00:00+00:00,1610612761,Toronto Raptors,1610612739,Cleveland Cavaliers,H,11,Raptors,,4,7,75.0,1,,1,0.0,87.0,Critical,2.29,8.71,0.32,0.08,4.5,-2.61,2.29,,,,1.97
22500063,2025-11-26 00:00:00+00:00,1610612761,Toronto Raptors,1610612754,Indiana Pacers,H,2,Raptors,,4,7,75.0,2,,1,0.1,71.1,Critical,25.39,-23.39,19.69,3.33,4.5,-2.13,25.39,,,,-4.99
22500294,2025-11-29 00:00:00+00:00,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,A,-7,Hornets,,3,7,52.2,3,,1,0.22,43.8,Elevated,12.68,-19.68,14.62,3.88,-4.5,-1.31,12.68,,,,-2.0
22500303,2025-11-30 00:00:00+00:00,1610612761,Toronto Raptors,1610612752,New York Knicks,A,-22,Knicks,,4,7,75.0,1,,1,0.0,87.0,Critical,-8.91,-13.09,-1.8,0.0,-4.5,-2.61,-8.91,,,,-5.27
22500319,2025-12-02 00:00:00+00:00,1610612761,Toronto Raptors,1610612757,Portland Trail Blazers,H,3,Raptors,,3,7,52.2,2,,1,0.1,50.6,High,19.09,-16.09,13.44,2.67,4.5,-1.52,19.09,,,,-0.44
