game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier
22500560,2026-01-12,1610612755,Philadelphia 76ers,1610612761,Toronto Raptors,A,13,Toronto,Toronto,4,7,75.0,1,0.0,1,87.0,Critical
22500561,2026-01-12,1610612742,Dallas Mavericks,1610612751,Brooklyn Nets,H,8,Dallas,Chicago,3,6,45.2,2,803.0,3,51.5,High
22500561,2026-01-12,1610612751,Brooklyn Nets,1610612742,Dallas Mavericks,A,-8,Dallas,Memphis,3,7,52.2,1,419.8,2,74.2,Critical
22500562,2026-01-12,1610612747,Los Angeles Lakers,1610612758,Sacramento Kings,A,-12,Sacramento,Los Angeles,3,6,45.2,3,361.4,2,41.5,Elevated
22500562,2026-01-12,1610612758,Sacramento Kings,1610612747,Los Angeles Lakers,H,12,Sacramento,Sacramento,3,7,52.2,1,0.0,1,64.2,High
22500563,2026-01-12,1610612746,LA Clippers,1610612766,Charlotte Hornets,H,8,Los Angeles,Detroit,4,7,75.0,2,1980.4,3,78.3,Critical
22500563,2026-01-12,1610612766,Charlotte Hornets,1610612746,LA Clippers,A,-8,Los Angeles,Salt Lake City,4,8,82.0,2,581.0,2,81.0,Critical
22500564,2026-01-13,1610612748,Miami Heat,1610612756,Phoenix Suns,H,6,Miami,Oklahoma City,4,7,75.0,2,1225.5,3,78.3,Critical
22500564,2026-01-13,1610612756,Phoenix Suns,1610612748,Miami Heat,A,-6,Miami,Phoenix,3,7,52.2,2,1978.4,3,57.8,High
22500565,2026-01-13,1610612741,Chicago Bulls,1610612745,Houston Rockets,A,-6,Houston,Chicago,3,7,52.2,3,941.3,3,50.1,High
22500565,2026-01-13,1610612745,Houston Rockets,1610612741,Chicago Bulls,H,6,Houston,Sacramento,3,6,45.2,2,1606.9,3,51.5,High
22500566,2026-01-13,1610612750,Minnesota Timberwolves,1610612749,Milwaukee Bucks,A,33,Milwaukee,Minneapolis,4,7,75.0,2,297.9,1,71.1,Critical
22500566,2026-01-13,1610612749,Milwaukee Bucks,1610612750,Minnesota Timberwolves,H,-33,Milwaukee,Denver,3,6,45.2,2,912.8,3,51.5,High
22500567,2026-01-13,1610612743,Denver Nuggets,1610612740,New Orleans Pelicans,A,6,New Orleans,Denver,3,7,52.2,2,1081.3,3,57.8,High
22500567,2026-01-13,1610612740,New Orleans Pelicans,1610612743,Denver Nuggets,H,-6,New Orleans,Orlando,4,7,75.0,2,533.2,2,74.7,Critical
22500568,2026-01-13,1610612759,San Antonio Spurs,1610612760,Oklahoma City Thunder,A,-21,Oklahoma City,Minneapolis,4,7,75.0,2,694.2,2,74.7,Critical
22500568,2026-01-13,1610612760,Oklahoma City Thunder,1610612759,San Antonio Spurs,H,21,Oklahoma City,Oklahoma City,3,7,52.2,2,0.0,1,50.6,High
22500569,2026-01-13,1610612737,Atlanta Hawks,1610612747,Los Angeles Lakers,A,-25,Los Angeles,San Francisco,3,7,52.2,2,345.5,2,54.2,High
22500569,2026-01-13,1610612747,Los Angeles Lakers,1610612737,Atlanta Hawks,H,25,Los Angeles,Sacramento,4,7,75.0,1,361.4,2,97.0,Critical
22500570,2026-01-13,1610612744,Golden State Warriors,1610612757,Portland Trail Blazers,H,22,San Francisco,San Francisco,3,7,52.2,2,0.0,1,50.6,High
22500570,2026-01-13,1610612757,Portland Trail Blazers,1610612744,Golden State Warriors,A,-22,San Francisco,Portland,3,7,52.2,2,536.6,2,54.2,High
22500571,2026-01-14,1610612754,Indiana Pacers,1610612761,Toronto Raptors,H,-14,Indianapolis,Indianapolis,3,7,52.2,2,0.0,1,50.6,High
22500571,2026-01-14,1610612761,Toronto Raptors,1610612754,Indiana Pacers,A,14,Indianapolis,Toronto,4,7,75.0,2,440.3,2,74.7,Critical
22500572,2026-01-14,1610612755,Philadelphia 76ers,1610612739,Cleveland Cavaliers,H,-26,Philadelphia,Toronto,4,7,75.0,2,337.3,2,74.7,Critical
22500572,2026-01-14,1610612739,Cleveland Cavaliers,1610612755,Philadelphia 76ers,A,26,Philadelphia,Cleveland,3,7,52.2,2,358.6,2,54.2,High
22500573,2026-01-14,1610612741,Chicago Bulls,1610612762,Utah Jazz,H,2,Chicago,Houston,4,8,82.0,1,941.3,3,108.0,Critical
22500573,2026-01-14,1610612762,Utah Jazz,1610612741,Chicago Bulls,A,-2,Chicago,Cleveland,4,7,75.0,2,309.9,2,74.7,Critical
22500574,2026-01-14,1610612740,New Orleans Pelicans,1610612751,Brooklyn Nets,H,3,New Orleans,New Orleans,4,8,82.0,1,0.0,1,94.0,Critical
22500574,2026-01-14,1610612751,Brooklyn Nets,1610612740,New Orleans Pelicans,A,-3,New Orleans,Dallas,4,7,75.0,2,442.7,2,74.7,Critical
22500575,2026-01-14,1610612742,Dallas Mavericks,1610612743,Denver Nuggets,H,-9,Dallas,Dallas,3,6,45.2,2,0.0,1,44.3,Elevated
22500575,2026-01-14,1610612743,Denver Nuggets,1610612742,Dallas Mavericks,A,9,Dallas,New Orleans,4,8,82.0,1,442.7,2,104.0,Critical
22500576,2026-01-14,1610612752,New York Knicks,1610612758,Sacramento Kings,A,-11,Sacramento,Portland,3,7,52.2,3,484.0,2,47.0,Elevated
22500576,2026-01-14,1610612758,Sacramento Kings,1610612752,New York Knicks,H,11,Sacramento,Sacramento,3,7,52.2,2,0.0,1,50.6,High
22500577,2026-01-14,1610612746,LA Clippers,1610612764,Washington Wizards,H,14,Los Angeles,Los Angeles,4,7,75.0,2,0.0,1,71.1,Critical
22500577,2026-01-14,1610612764,Washington Wizards,1610612746,LA Clippers,A,-14,Los Angeles,Phoenix,3,7,52.2,3,358.3,2,47.0,Elevated
22500578,2026-01-15,1610612763,Memphis Grizzlies,1610612753,Orlando Magic,A,-7,Orlando,Memphis,2,6,25.8,4,682.6,2,22.0,Low
22500578,2026-01-15,1610612753,Orlando Magic,1610612763,Memphis Grizzlies,H,7,Orlando,Orlando,2,6,25.8,4,0.0,1,19.4,Low
22500579,2026-01-15,1610612765,Detroit Pistons,1610612756,Phoenix Suns,H,3,Detroit,Detroit,1,5,18.8,5,0.0,1,11.4,Low
22500579,2026-01-15,1610612756,Phoenix Suns,1610612765,Detroit Pistons,A,-3,Detroit,Miami,3,7,52.2,2,1155.7,3,57.8,High
22500580,2026-01-15,1610612738,Boston Celtics,1610612748,Miami Heat,A,5,Miami,Indianapolis,3,7,52.2,3,1025.8,3,50.1,High
22500580,2026-01-15,1610612748,Miami Heat,1610612738,Boston Celtics,H,-5,Miami,Miami,4,8,82.0,2,0.0,1,77.4,Critical
22500581,2026-01-15,1610612760,Oklahoma City Thunder,1610612745,Houston Rockets,A,20,Houston,Oklahoma City,3,7,52.2,2,414.1,2,54.2,High
22500581,2026-01-15,1610612745,Houston Rockets,1610612760,Oklahoma City Thunder,H,-20,Houston,Houston,3,7,52.2,2,0.0,1,50.6,High
22500582,2026-01-15,1610612749,Milwaukee Bucks,1610612759,San Antonio Spurs,A,-18,San Antonio,Milwaukee,3,6,45.2,2,1106.6,3,51.5,High
22500582,2026-01-15,1610612759,San Antonio Spurs,1610612749,Milwaukee Bucks,H,18,San Antonio,Oklahoma City,3,7,52.2,2,420.5,2,54.2,High
22500583,2026-01-15,1610612762,Utah Jazz,1610612742,Dallas Mavericks,A,-22,Dallas,Chicago,4,8,82.0,1,803.0,3,108.0,Critical
22500583,2026-01-15,1610612742,Dallas Mavericks,1610612762,Utah Jazz,H,22,Dallas,Dallas,4,7,75.0,1,0.0,1,87.0,Critical
22500584,2026-01-15,1610612752,New York Knicks,1610612744,Golden State Warriors,A,-13,San Francisco,Sacramento,3,7,52.2,1,74.0,1,64.2,High
22500584,2026-01-15,1610612744,Golden State Warriors,1610612752,New York Knicks,H,13,San Francisco,San Francisco,3,7,52.2,2,0.0,1,50.6,High
22500585,2026-01-15,1610612737,Atlanta Hawks,1610612757,Portland Trail Blazers,A,-16,Portland,Los Angeles,3,7,52.2,2,827.1,3,57.8,High
22500585,2026-01-15,1610612757,Portland Trail Blazers,1610612737,Atlanta Hawks,H,16,Portland,San Francisco,3,7,52.2,2,536.6,2,54.2,High
22500586,2026-01-15,1610612747,Los Angeles Lakers,1610612766,Charlotte Hornets,H,-18,Los Angeles,Los Angeles,3,7,52.2,2,0.0,1,50.6,High
22500586,2026-01-15,1610612766,Charlotte Hornets,1610612747,Los Angeles Lakers,A,18,Los Angeles,Los Angeles,3,7,52.2,3,0.0,1,43.8,Elevated
22500587,2026-01-16,1610612741,Chicago Bulls,1610612751,Brooklyn Nets,A,-3,Brooklyn,Chicago,3,8,59.2,2,715.3,2,60.5,High
22500587,2026-01-16,1610612751,Brooklyn Nets,1610612741,Chicago Bulls,H,3,Brooklyn,New Orleans,4,7,75.0,2,1169.1,3,78.3,Critical
22500588,2026-01-16,1610612740,New Orleans Pelicans,1610612754,Indiana Pacers,A,-8,Indianapolis,New Orleans,4,8,82.0,2,713.5,2,81.0,Critical
22500588,2026-01-16,1610612754,Indiana Pacers,1610612740,New Orleans Pelicans,H,8,Indianapolis,Indianapolis,3,7,52.2,2,0.0,1,50.6,High
22500589,2026-01-16,1610612739,Cleveland Cavaliers,1610612755,Philadelphia 76ers,A,2,Philadelphia,Philadelphia,3,7,52.2,2,0.0,1,50.6,High
22500589,2026-01-16,1610612755,Philadelphia 76ers,1610612739,Cleveland Cavaliers,H,-2,Philadelphia,Philadelphia,4,7,75.0,2,0.0,1,71.1,Critical
22500590,2026-01-16,1610612761,Toronto Raptors,1610612746,LA Clippers,H,-4,Toronto,Indianapolis,4,7,75.0,2,440.3,2,74.7,Critical
22500590,2026-01-16,1610612746,LA Clippers,1610612761,Toronto Raptors,A,4,Toronto,Los Angeles,4,7,75.0,2,2173.0,3,78.3,Critical
22500591,2026-01-16,1610612750,Minnesota Timberwolves,1610612745,Houston Rockets,A,-5,Houston,Milwaukee,3,7,52.2,3,1006.5,3,50.1,High
22500591,2026-01-16,1610612745,Houston Rockets,1610612750,Minnesota Timberwolves,H,5,Houston,Houston,4,7,75.0,1,0.0,1,87.0,Critical
22500592,2026-01-16,1610612764,Washington Wizards,1610612758,Sacramento Kings,A,-13,Sacramento,Los Angeles,3,7,52.2,2,361.4,2,54.2,High
22500592,2026-01-16,1610612758,Sacramento Kings,1610612764,Washington Wizards,H,13,Sacramento,Sacramento,4,7,75.0,2,0.0,1,71.1,Critical
22500593,2026-01-17,1610612762,Utah Jazz,1610612742,Dallas Mavericks,A,-18,Dallas,Dallas,4,8,82.0,2,0.0,1,77.4,Critical
22500593,2026-01-17,1610612742,Dallas Mavericks,1610612762,Utah Jazz,H,18,Dallas,Dallas,4,7,75.0,2,0.0,1,71.1,Critical
22500594,2026-01-17,1610612738,Boston Celtics,1610612737,Atlanta Hawks,A,26,Atlanta,Miami,3,7,52.2,2,606.0,2,54.2,High
22500594,2026-01-17,1610612737,Atlanta Hawks,1610612738,Boston Celtics,H,-26,Atlanta,Portland,3,7,52.2,2,2167.7,3,57.8,High
22500595,2026-01-17,1610612754,Indiana Pacers,1610612765,Detroit Pistons,A,-43,Detroit,Indianapolis,4,7,75.0,1,240.4,1,87.0,Critical
22500595,2026-01-17,1610612765,Detroit Pistons,1610612754,Indiana Pacers,H,43,Detroit,Detroit,2,5,18.8,2,0.0,1,20.5,Low
22500596,2026-01-17,1610612756,Phoenix Suns,1610612752,New York Knicks,A,7,New York,Detroit,3,7,52.2,2,481.1,2,54.2,High
22500596,2026-01-17,1610612752,New York Knicks,1610612756,Phoenix Suns,H,-7,New York,San Francisco,3,7,52.2,2,2564.4,3,57.8,High
22500597,2026-01-17,1610612760,Oklahoma City Thunder,1610612748,Miami Heat,A,-2,Miami,Houston,3,7,52.2,2,966.6,3,57.8,High
22500597,2026-01-17,1610612748,Miami Heat,1610612760,Oklahoma City Thunder,H,2,Miami,Miami,4,8,82.0,2,0.0,1,77.4,Critical
22500598,2026-01-17,1610612759,San Antonio Spurs,1610612750,Minnesota Timberwolves,H,3,San Antonio,San Antonio,4,7,75.0,2,0.0,1,71.1,Critical
22500598,2026-01-17,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,A,-3,San Antonio,Houston,4,8,82.0,1,186.1,1,94.0,Critical
22500599,2026-01-17,1610612744,Golden State Warriors,1610612766,Charlotte Hornets,H,20,San Francisco,San Francisco,3,7,52.2,2,0.0,1,50.6,High
22500599,2026-01-17,1610612766,Charlotte Hornets,1610612744,Golden State Warriors,A,-20,San Francisco,Los Angeles,3,7,52.2,2,345.5,2,54.2,High
22500600,2026-01-17,1610612743,Denver Nuggets,1610612764,Washington Wizards,H,6,Denver,Dallas,3,7,52.2,3,662.5,2,47.0,Elevated
22500600,2026-01-17,1610612764,Washington Wizards,1610612743,Denver Nuggets,A,-6,Denver,Sacramento,3,7,52.2,1,885.9,3,78.2,Critical
22500601,2026-01-17,1610612757,Portland Trail Blazers,1610612747,Los Angeles Lakers,H,16,Portland,Portland,3,7,52.2,2,0.0,1,50.6,High
22500601,2026-01-17,1610612747,Los Angeles Lakers,1610612757,Portland Trail Blazers,A,-16,Portland,Los Angeles,3,7,52.2,2,827.1,3,57.8,High
22500602,2026-01-18,1610612763,Memphis Grizzlies,1610612753,Orlando Magic,H,17,Memphis,Orlando,2,6,25.8,3,682.6,2,26.4,Low
22500602,2026-01-18,1610612753,Orlando Magic,1610612763,Memphis Grizzlies,A,-17,Memphis,Orlando,2,6,25.8,3,682.6,2,26.4,Low
22500603,2026-01-18,1610612741,Chicago Bulls,1610612751,Brooklyn Nets,H,22,Chicago,Brooklyn,3,7,52.2,2,715.3,2,54.2,High
22500603,2026-01-18,1610612751,Brooklyn Nets,1610612741,Chicago Bulls,A,-22,Chicago,Brooklyn,4,7,75.0,2,715.3,2,74.7,Critical
22500604,2026-01-18,1610612740,New Orleans Pelicans,1610612745,Houston Rockets,A,-9,Houston,Indianapolis,4,8,82.0,2,866.0,3,84.6,Critical
22500604,2026-01-18,1610612745,Houston Rockets,1610612740,New Orleans Pelicans,H,9,Houston,Houston,4,7,75.0,2,0.0,1,71.1,Critical
22500605,2026-01-18,1610612743,Denver Nuggets,1610612766,Charlotte Hornets,H,-23,Denver,Denver,4,8,82.0,1,0.0,1,94.0,Critical
22500605,2026-01-18,1610612766,Charlotte Hornets,1610612743,Denver Nuggets,A,23,Denver,San Francisco,3,7,52.2,1,944.8,3,78.2,Critical
22500606,2026-01-18,1610612757,Portland Trail Blazers,1610612758,Sacramento Kings,A,7,Sacramento,Portland,4,7,75.0,1,484.0,2,97.0,Critical
22500606,2026-01-18,1610612758,Sacramento Kings,1610612757,Portland Trail Blazers,H,-7,Sacramento,Sacramento,4,7,75.0,2,0.0,1,71.1,Critical
22500607,2026-01-18,1610612761,Toronto Raptors,1610612747,Los Angeles Lakers,A,-17,Los Angeles,Toronto,4,7,75.0,2,2173.0,3,78.3,Critical
22500607,2026-01-18,1610612747,Los Angeles Lakers,1610612761,Toronto Raptors,H,17,Los Angeles,Portland,4,8,82.0,1,827.1,3,108.0,Critical
22500014,2026-01-19,1610612737,Atlanta Hawks,1610612749,Milwaukee Bucks,H,-2,Atlanta,Atlanta,3,7,52.2,2,0.0,1,50.6,High
22500014,2026-01-19,1610612749,Milwaukee Bucks,1610612737,Atlanta Hawks,A,2,Atlanta,San Antonio,2,5,18.8,4,878.0,3,20.0,Low
22500015,2026-01-19,1610612760,Oklahoma City Thunder,1610612739,Cleveland Cavaliers,A,32,Cleveland,Miami,3,7,52.2,2,1089.2,3,57.8,High
22500015,2026-01-19,1610612739,Cleveland Cavaliers,1610612760,Oklahoma City Thunder,H,-32,Cleveland,Philadelphia,3,6,45.2,3,358.6,2,41.5,Elevated
22500016,2026-01-19,1610612752,New York Knicks,1610612742,Dallas Mavericks,H,-17,New York,New York,3,7,52.2,2,0.0,1,50.6,High
22500016,2026-01-19,1610612742,Dallas Mavericks,1610612752,New York Knicks,A,17,New York,Dallas,4,7,75.0,2,1372.1,3,78.3,Critical
22500017,2026-01-19,1610612765,Detroit Pistons,1610612738,Boston Celtics,H,1,Detroit,Detroit,2,5,18.8,2,0.0,1,20.5,Low
22500017,2026-01-19,1610612738,Boston Celtics,1610612765,Detroit Pistons,A,-1,Detroit,Atlanta,3,7,52.2,2,597.5,2,54.2,High
22500608,2026-01-19,1610612764,Washington Wizards,1610612746,LA Clippers,H,-4,Washington,Denver,3,7,52.2,2,1491.0,3,57.8,High
22500608,2026-01-19,1610612746,LA Clippers,1610612764,Washington Wizards,A,4,Washington,Toronto,3,7,52.2,3,350.0,2,47.0,Elevated
22500609,2026-01-19,1610612755,Philadelphia 76ers,1610612754,Indiana Pacers,H,9,Philadelphia,Philadelphia,3,7,52.2,3,0.0,1,43.8,Elevated
22500609,2026-01-19,1610612754,Indiana Pacers,1610612755,Philadelphia 76ers,A,-9,Philadelphia,Detroit,4,7,75.0,2,443.4,2,74.7,Critical
22500610,2026-01-19,1610612751,Brooklyn Nets,1610612756,Phoenix Suns,H,-9,Brooklyn,Chicago,4,7,75.0,1,715.3,2,97.0,Critical
22500610,2026-01-19,1610612756,Phoenix Suns,1610612751,Brooklyn Nets,A,9,Brooklyn,New York,3,7,52.2,2,4.8,1,50.6,High
22500611,2026-01-19,1610612762,Utah Jazz,1610612759,San Antonio Spurs,A,-13,San Antonio,Dallas,4,8,82.0,2,251.5,1,77.4,Critical
22500611,2026-01-19,1610612759,San Antonio Spurs,1610612762,Utah Jazz,H,13,San Antonio,San Antonio,3,7,52.2,2,0.0,1,50.6,High
22500612,2026-01-19,1610612748,Miami Heat,1610612744,Golden State Warriors,A,-23,San Francisco,Miami,3,7,52.2,2,2588.8,3,57.8,High
22500612,2026-01-19,1610612744,Golden State Warriors,1610612748,Miami Heat,H,23,San Francisco,San Francisco,3,7,52.2,2,0.0,1,50.6,High
22500613,2026-01-20,1610612755,Philadelphia 76ers,1610612756,Phoenix Suns,H,-6,Philadelphia,Philadelphia,3,7,52.2,1,0.0,1,64.2,High
22500613,2026-01-20,1610612756,Phoenix Suns,1610612755,Philadelphia 76ers,A,6,Philadelphia,Brooklyn,4,7,75.0,1,83.0,1,87.0,Critical
22500614,2026-01-20,1610612741,Chicago Bulls,1610612746,LA Clippers,H,28,Chicago,Chicago,4,7,75.0,2,0.0,1,71.1,Critical
22500614,2026-01-20,1610612746,LA Clippers,1610612741,Chicago Bulls,A,-28,Chicago,Washington,3,7,52.2,1,596.8,2,74.2,Critical
22500615,2026-01-20,1610612745,Houston Rockets,1610612759,San Antonio Spurs,H,5,Houston,Houston,4,7,75.0,2,0.0,1,71.1,Critical
22500615,2026-01-20,1610612759,San Antonio Spurs,1610612745,Houston Rockets,A,-5,Houston,San Antonio,4,8,82.0,1,186.1,1,94.0,Critical
22500616,2026-01-20,1610612762,Utah Jazz,1610612750,Minnesota Timberwolves,H,5,Salt Lake City,San Antonio,4,8,82.0,1,1089.8,3,108.0,Critical
22500616,2026-01-20,1610612750,Minnesota Timberwolves,1610612762,Utah Jazz,A,-5,Salt Lake City,San Antonio,3,7,52.2,3,1089.8,3,50.1,High
22500617,2026-01-20,1610612743,Denver Nuggets,1610612747,Los Angeles Lakers,H,-8,Denver,Denver,4,7,75.0,2,0.0,1,71.1,Critical
22500617,2026-01-20,1610612747,Los Angeles Lakers,1610612743,Denver Nuggets,A,8,Denver,Los Angeles,4,8,82.0,2,830.8,3,84.6,Critical
22500618,2026-01-20,1610612761,Toronto Raptors,1610612744,Golden State Warriors,A,18,San Francisco,Los Angeles,3,7,52.2,2,345.5,2,54.2,High
22500618,2026-01-20,1610612744,Golden State Warriors,1610612761,Toronto Raptors,H,-18,San Francisco,San Francisco,4,7,75.0,1,0.0,1,87.0,Critical
22500619,2026-01-20,1610612758,Sacramento Kings,1610612748,Miami Heat,H,-13,Sacramento,Sacramento,3,7,52.2,2,0.0,1,50.6,High
22500619,2026-01-20,1610612748,Miami Heat,1610612758,Sacramento Kings,A,13,Sacramento,San Francisco,4,8,82.0,1,74.0,1,94.0,Critical
22500620,2026-01-21,1610612739,Cleveland Cavaliers,1610612766,Charlotte Hornets,A,7,Charlotte,Cleveland,3,6,45.2,2,435.7,2,47.9,Elevated
22500620,2026-01-21,1610612766,Charlotte Hornets,1610612739,Cleveland Cavaliers,H,-7,Charlotte,Denver,3,7,52.2,3,1356.9,3,50.1,High
22500621,2026-01-21,1610612754,Indiana Pacers,1610612738,Boston Celtics,A,-15,Boston,Philadelphia,4,7,75.0,2,273.4,1,71.1,Critical
22500621,2026-01-21,1610612738,Boston Celtics,1610612754,Indiana Pacers,H,15,Boston,Detroit,3,7,52.2,2,611.9,2,54.2,High
22500622,2026-01-21,1610612751,Brooklyn Nets,1610612752,New York Knicks,A,-54,New York,Brooklyn,4,8,82.0,2,4.8,1,77.4,Critical
22500622,2026-01-21,1610612752,New York Knicks,1610612751,Brooklyn Nets,H,54,New York,New York,4,7,75.0,2,0.0,1,71.1,Critical
22500623,2026-01-21,1610612763,Memphis Grizzlies,1610612737,Atlanta Hawks,H,-2,Memphis,Memphis,2,5,18.8,3,0.0,1,17.8,Low
22500623,2026-01-21,1610612737,Atlanta Hawks,1610612763,Memphis Grizzlies,A,2,Memphis,Atlanta,3,7,52.2,2,335.9,2,54.2,High
22500624,2026-01-21,1610612740,New Orleans Pelicans,1610612765,Detroit Pistons,H,-8,New Orleans,Houston,3,7,52.2,3,316.7,2,47.0,Elevated
22500624,2026-01-21,1610612765,Detroit Pistons,1610612740,New Orleans Pelicans,A,8,New Orleans,Detroit,3,5,38.2,2,940.8,3,45.2,Elevated
22500625,2026-01-21,1610612749,Milwaukee Bucks,1610612760,Oklahoma City Thunder,H,-20,Milwaukee,Atlanta,2,6,25.8,2,669.3,2,30.4,Elevated
22500625,2026-01-21,1610612760,Oklahoma City Thunder,1610612749,Milwaukee Bucks,A,20,Milwaukee,Cleveland,3,7,52.2,2,335.9,2,54.2,High
22500626,2026-01-21,1610612758,Sacramento Kings,1610612761,Toronto Raptors,H,-13,Sacramento,Sacramento,4,7,75.0,1,0.0,1,87.0,Critical
22500626,2026-01-21,1610612761,Toronto Raptors,1610612758,Sacramento Kings,A,13,Sacramento,San Francisco,4,8,82.0,1,74.0,1,94.0,Critical
22500627,2026-01-22,1610612766,Charlotte Hornets,1610612753,Orlando Magic,A,27,Orlando,Charlotte,4,7,75.0,1,463.1,2,97.0,Critical
22500627,2026-01-22,1610612753,Orlando Magic,1610612766,Charlotte Hornets,H,-27,Orlando,Memphis,2,4,10.0,4,682.6,2,11.7,Low
22500628,2026-01-22,1610612745,Houston Rockets,1610612755,Philadelphia 76ers,A,-6,Philadelphia,Houston,4,7,75.0,2,1338.0,3,78.3,Critical
22500628,2026-01-22,1610612755,Philadelphia 76ers,1610612745,Houston Rockets,H,6,Philadelphia,Philadelphia,3,7,52.2,2,0.0,1,50.6,High
22500629,2026-01-22,1610612743,Denver Nuggets,1610612764,Washington Wizards,A,10,Washington,Denver,3,7,52.2,2,1491.0,3,57.8,High
22500629,2026-01-22,1610612764,Washington Wizards,1610612743,Denver Nuggets,H,-10,Washington,Washington,3,6,45.2,3,0.0,1,38.4,Elevated
22500630,2026-01-22,1610612744,Golden State Warriors,1610612742,Dallas Mavericks,A,-8,Dallas,San Francisco,4,7,75.0,2,1478.1,3,78.3,Critical
22500630,2026-01-22,1610612742,Dallas Mavericks,1610612744,Golden State Warriors,H,8,Dallas,New York,3,7,52.2,3,1372.1,3,50.1,High
22500631,2026-01-22,1610612741,Chicago Bulls,1610612750,Minnesota Timberwolves,A,5,Minneapolis,Chicago,3,7,52.2,2,353.2,2,54.2,High
22500631,2026-01-22,1610612750,Minnesota Timberwolves,1610612741,Chicago Bulls,H,-5,Minneapolis,Salt Lake City,3,7,52.2,2,984.4,3,57.8,High
22500632,2026-01-22,1610612762,Utah Jazz,1610612759,San Antonio Spurs,H,-17,Salt Lake City,Salt Lake City,4,8,82.0,2,0.0,1,77.4,Critical
22500632,2026-01-22,1610612759,San Antonio Spurs,1610612762,Utah Jazz,A,17,Salt Lake City,Houston,4,7,75.0,2,1200.6,3,78.3,Critical
22500633,2026-01-22,1610612747,Los Angeles Lakers,1610612746,LA Clippers,A,-8,Los Angeles,Denver,4,7,75.0,2,830.8,3,78.3,Critical
22500633,2026-01-22,1610612746,LA Clippers,1610612747,Los Angeles Lakers,H,8,Los Angeles,Chicago,3,7,52.2,2,1741.6,3,57.8,High
22500634,2026-01-22,1610612748,Miami Heat,1610612757,Portland Trail Blazers,A,-17,Portland,Sacramento,4,8,82.0,2,484.0,2,81.0,Critical
22500634,2026-01-22,1610612757,Portland Trail Blazers,1610612748,Miami Heat,H,17,Portland,Sacramento,3,6,45.2,4,484.0,2,34.6,Elevated
22500635,2026-01-23,1610612765,Detroit Pistons,1610612745,Houston Rockets,H,-7,Detroit,New Orleans,3,5,38.2,2,940.8,3,45.2,Elevated
22500635,2026-01-23,1610612745,Houston Rockets,1610612765,Detroit Pistons,A,7,Detroit,Philadelphia,4,8,82.0,1,443.4,2,104.0,Critical
22500636,2026-01-23,1610612737,Atlanta Hawks,1610612756,Phoenix Suns,H,7,Atlanta,Memphis,3,7,52.2,2,335.9,2,54.2,High
22500636,2026-01-23,1610612756,Phoenix Suns,1610612737,Atlanta Hawks,A,-7,Atlanta,Philadelphia,3,7,52.2,3,663.0,2,47.0,Elevated
22500637,2026-01-23,1610612738,Boston Celtics,1610612751,Brooklyn Nets,A,4,Brooklyn,Boston,3,7,52.2,2,190.4,1,50.6,High
22500637,2026-01-23,1610612751,Brooklyn Nets,1610612738,Boston Celtics,H,-4,Brooklyn,New York,4,8,82.0,2,4.8,1,77.4,Critical
22500638,2026-01-23,1610612758,Sacramento Kings,1610612739,Cleveland Cavaliers,A,-5,Cleveland,Sacramento,4,8,82.0,2,2097.0,3,84.6,Critical
22500638,2026-01-23,1610612739,Cleveland Cavaliers,1610612758,Sacramento Kings,H,5,Cleveland,Charlotte,3,6,45.2,2,435.7,2,47.9,Elevated
22500639,2026-01-23,1610612763,Memphis Grizzlies,1610612740,New Orleans Pelicans,H,-6,Memphis,Memphis,2,5,18.8,2,0.0,1,20.5,Low
22500639,2026-01-23,1610612740,New Orleans Pelicans,1610612763,Memphis Grizzlies,A,6,Memphis,New Orleans,3,7,52.2,2,358.5,2,54.2,High
22500640,2026-01-23,1610612749,Milwaukee Bucks,1610612743,Denver Nuggets,H,-2,Milwaukee,Milwaukee,2,6,25.8,2,0.0,1,26.8,Low
22500640,2026-01-23,1610612743,Denver Nuggets,1610612749,Milwaukee Bucks,A,2,Milwaukee,Washington,4,8,82.0,1,635.9,2,104.0,Critical
22500641,2026-01-23,1610612760,Oklahoma City Thunder,1610612754,Indiana Pacers,H,-3,Oklahoma City,Milwaukee,3,7,52.2,2,732.6,2,54.2,High
22500641,2026-01-23,1610612754,Indiana Pacers,1610612760,Oklahoma City Thunder,A,3,Oklahoma City,Boston,4,7,75.0,2,1492.8,3,78.3,Critical
22500642,2026-01-23,1610612761,Toronto Raptors,1610612757,Portland Trail Blazers,A,12,Portland,Sacramento,4,8,82.0,2,484.0,2,81.0,Critical
22500642,2026-01-23,1610612757,Portland Trail Blazers,1610612761,Toronto Raptors,H,-12,Portland,Portland,3,7,52.2,1,0.0,1,64.2,High
18447461,2026-01-24,20,New York Knicks,23,Philadelphia 76ers,A,3,Philadelphia,,0,0,10.0,5,,0,5.0,Low
18447461,2026-01-24,23,Philadelphia 76ers,20,New York Knicks,H,-3,Philadelphia,,0,0,10.0,5,,0,5.0,Low
18447463,2026-01-24,4,Charlotte Hornets,30,Washington Wizards,H,4,Charlotte,,0,0,10.0,5,,0,5.0,Low
